codigo_ibge,municipio,uf,produto,ano,area_plantada_ha,area_colhida_ha,producao_ton,rendimento_kg_ha,produtividade_ton_ha_ibge,produtividade_ton_ha_calculada,diferenca_produtividade_ton_ha,valor_producao_mil_reais
3516507,Gabriel Monteiro (SP),SP,Cana-de-açúcar,2015,3284,3284,234717,71473,71.473,71.47289890377589,-0.00010109622411391683,11766
3516507,Gabriel Monteiro (SP),SP,Cana-de-açúcar,2016,2578,2578,219437,85119,85.119,85.11908456167572,8.456167572035156e-05,13814
3516507,Gabriel Monteiro (SP),SP,Cana-de-açúcar,2017,3121,3121,243004,77861,77.861,77.86094200576738,-5.799423261976244e-05,16835
3516507,Gabriel Monteiro (SP),SP,Cana-de-açúcar,2018,5522,5522,441760,80000,80.0,80.0,0.0,25472
3516507,Gabriel Monteiro (SP),SP,Cana-de-açúcar,2019,5522,5522,441760,80000,80.0,80.0,0.0,33397
3516507,Gabriel Monteiro (SP),SP,Cana-de-açúcar,2020,4300,4300,344000,80000,80.0,80.0,0.0,27692
3516507,Gabriel Monteiro (SP),SP,Cana-de-açúcar,2021,4000,4000,320000,80000,80.0,80.0,0.0,47200
3516507,Gabriel Monteiro (SP),SP,Cana-de-açúcar,2022,3246,3246,259680,80000,80.0,80.0,0.0,40458
3516507,Gabriel Monteiro (SP),SP,Cana-de-açúcar,2023,3600,3600,324000,90000,90.0,90.0,0.0,43005
3516507,Gabriel Monteiro (SP),SP,Cana-de-açúcar,2024,4346,4346,370000,85136,85.136,85.13575701794754,-0.00024298205245543159,50431
3516606,Gália (SP),SP,Cana-de-açúcar,2010,12,12,780,65000,65.0,65.0,0.0,27
3516606,Gália (SP),SP,Cana-de-açúcar,2011,12,12,780,65000,65.0,65.0,0.0,27
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2000,600,600,39600,66000,66.0,66.0,0.0,706
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2004,164,164,13940,85000,85.0,85.0,0.0,390
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2006,347,347,43375,125000,125.0,125.0,0.0,1518
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2007,2086,2086,260750,125000,125.0,125.0,0.0,9126
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2008,2100,2100,199500,95000,95.0,95.0,0.0,5586
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2009,2100,2100,262500,125000,125.0,125.0,0.0,8400
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2010,5211,2050,256250,125000,125.0,125.0,0.0,10042
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2011,2050,2050,256250,125000,125.0,125.0,0.0,13538
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2012,5400,5400,405000,75000,75.0,75.0,0.0,21834
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2013,5400,5400,405000,75000,75.0,75.0,0.0,19614
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2014,4057,4057,243420,60000,60.0,60.0,0.0,12054
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2015,5304,5304,397800,75000,75.0,75.0,0.0,20554
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2016,5304,5304,397800,75000,75.0,75.0,0.0,25404
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2017,5600,5600,420000,75000,75.0,75.0,0.0,29098
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2018,5329,5329,423359,79444,79.444,79.44436104334773,0.00036104334772346647,34715
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2019,5329,5329,442305,83000,83.0,82.99962469506474,-0.000375304935261056,29988
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2020,5450,5450,436000,80000,80.0,80.0,0.0,35098
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2021,5600,5600,392000,70000,70.0,70.0,0.0,38416
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2022,5330,5330,437060,82000,82.0,82.0,0.0,48077
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2023,5924,5924,491692,83000,83.0,83.0,0.0,39335
3516804,Gastão Vidigal (SP),SP,Cana-de-açúcar,2024,5784,5784,497424,86000,86.0,86.0,0.0,69639
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2000,3900,3900,273000,70000,70.0,70.0,0.0,4870
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2001,3900,3900,273000,70000,70.0,70.0,0.0,6751
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2002,3000,3000,214800,71600,71.6,71.6,0.0,6545
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2003,3900,3900,292500,75000,75.0,75.0,0.0,13748
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2004,3900,3900,292500,75000,75.0,75.0,0.0,13748
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2005,4095,4095,305066,74497,74.497,74.4971916971917,0.000191697191695539,9762
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2006,3900,3900,292500,75000,75.0,75.0,0.0,10238
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2007,3900,3900,312000,80000,80.0,80.0,0.0,11544
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2008,6408,6408,512640,80000,80.0,80.0,0.0,8715
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2009,6408,6408,521640,81404,81.404,81.40449438202248,0.000494382022480977,8868
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2010,5980,5980,508300,85000,85.0,85.0,0.0,17790
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2011,5400,5400,459000,85000,85.0,85.0,0.0,18360
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2012,8500,8500,722500,85000,85.0,85.0,0.0,47685
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2013,10000,10000,850000,85000,85.0,85.0,0.0,52700
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2014,10300,10300,803400,78000,78.0,78.0,0.0,49811
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2015,6400,6400,448000,70000,70.0,70.0,0.0,29120
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2016,6300,6300,567000,90000,90.0,90.0,0.0,28350
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2017,17000,17000,1360000,80000,80.0,80.0,0.0,111126
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2018,6300,6300,504000,80000,80.0,80.0,0.0,32160
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2019,6300,6300,520802,82667,82.667,82.66698412698413,-1.587301586880585e-05,34373
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2020,6300,6300,516600,82000,82.0,82.0,0.0,37738
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2021,6300,6300,510300,81000,81.0,81.0,0.0,55526
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2022,6500,6500,507000,78000,78.0,78.0,0.0,68577
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2023,6300,6300,541800,86000,86.0,86.0,0.0,73706
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2024,7600,6650,532000,80000,80.0,80.0,0.0,71820
3516903,General Salgado (SP),SP,Cana-de-açúcar,2000,10700,10700,1048600,98000,98.0,98.0,0.0,18707
3516903,General Salgado (SP),SP,Cana-de-açúcar,2001,2274,2274,145584,64021,64.021,64.02110817941953,0.00010817941952723231,3600
3516903,General Salgado (SP),SP,Cana-de-açúcar,2002,3852,3852,300770,78081,78.081,78.08151609553478,0.0005160955347776053,9164
3516903,General Salgado (SP),SP,Cana-de-açúcar,2003,4941,4941,426300,86278,86.278,86.27808136004857,8.136004856851287e-05,11084
3516903,General Salgado (SP),SP,Cana-de-açúcar,2004,5025,5025,429264,85425,85.425,85.42567164179104,0.0006716417910439532,12878
3516903,General Salgado (SP),SP,Cana-de-açúcar,2005,6039,6039,516132,85466,85.466,85.46646795827124,0.0004679582712441288,14710
3516903,General Salgado (SP),SP,Cana-de-açúcar,2006,4875,4875,470000,96410,96.41,96.41025641025641,0.0002564102564122095,18800
3516903,General Salgado (SP),SP,Cana-de-açúcar,2007,4875,4875,470000,96410,96.41,96.41025641025641,0.0002564102564122095,16920
3516903,General Salgado (SP),SP,Cana-de-açúcar,2008,9627,9627,793001,82372,82.372,82.37259790173471,0.0005979017347073068,25915
3516903,General Salgado (SP),SP,Cana-de-açúcar,2009,10129,10129,810320,80000,80.0,80.0,0.0,26741
3516903,General Salgado (SP),SP,Cana-de-açúcar,2010,9640,9640,771200,80000,80.0,80.0,0.0,27763
3516903,General Salgado (SP),SP,Cana-de-açúcar,2011,11100,11100,888000,80000,80.0,80.0,0.0,62160
3516903,General Salgado (SP),SP,Cana-de-açúcar,2012,12997,12997,818785,62998,62.998,62.997999538355,-4.616449942318468e-07,47399
3516903,General Salgado (SP),SP,Cana-de-açúcar,2013,10927,10927,753963,69000,69.0,69.0,0.0,42599
3516903,General Salgado (SP),SP,Cana-de-açúcar,2014,10927,10927,753963,69000,69.0,69.0,0.0,37600
3516903,General Salgado (SP),SP,Cana-de-açúcar,2015,8961,8961,594114,66300,66.3,66.29996652159357,-3.34784064222049e-05,30977
3516903,General Salgado (SP),SP,Cana-de-açúcar,2016,8556,8556,521916,61000,61.0,61.0,0.0,33413
3516903,General Salgado (SP),SP,Cana-de-açúcar,2017,13837,13837,899405,65000,65.0,65.0,0.0,61726
3516903,General Salgado (SP),SP,Cana-de-açúcar,2018,13000,13000,845000,65000,65.0,65.0,0.0,54080
3516903,General Salgado (SP),SP,Cana-de-açúcar,2019,15000,15000,975000,65000,65.0,65.0,0.0,65949
3516903,General Salgado (SP),SP,Cana-de-açúcar,2020,13000,13000,846872,65144,65.144,65.144,0.0,62398
3516903,General Salgado (SP),SP,Cana-de-açúcar,2021,13900,13900,924350,66500,66.5,66.5,0.0,106873
3516903,General Salgado (SP),SP,Cana-de-açúcar,2022,13200,13200,858000,65000,65.0,65.0,0.0,115744
3516903,General Salgado (SP),SP,Cana-de-açúcar,2023,13000,13000,845000,65000,65.0,65.0,0.0,114075
3516903,General Salgado (SP),SP,Cana-de-açúcar,2024,12800,12800,793600,62000,62.0,62.0,0.0,115866
3517000,Getulina (SP),SP,Cana-de-açúcar,2000,3676,3676,294080,80000,80.0,80.0,0.0,5246
3517000,Getulina (SP),SP,Cana-de-açúcar,2001,3676,3676,294080,80000,80.0,80.0,0.0,7273
3517000,Getulina (SP),SP,Cana-de-açúcar,2002,2282,2282,141975,62215,62.215,62.21516213847502,0.00016213847501944656,4326
3517000,Getulina (SP),SP,Cana-de-açúcar,2003,3156,3156,223025,70666,70.666,70.6669835234474,0.00098352344740249,8698
3517000,Getulina (SP),SP,Cana-de-açúcar,2004,1596,1596,119652,74969,74.969,74.96992481203007,0.0009248120300782148,3649
3517000,Getulina (SP),SP,Cana-de-açúcar,2005,1784,1784,141422,79272,79.272,79.27242152466367,0.00042152466366474073,4667
3517000,Getulina (SP),SP,Cana-de-açúcar,2006,4072,4072,325760,80000,80.0,80.0,0.0,13623
3517000,Getulina (SP),SP,Cana-de-açúcar,2008,1960,1960,156428,79810,79.81,79.81020408163265,0.00020408163264562518,5068
3517000,Getulina (SP),SP,Cana-de-açúcar,2009,24070,24070,2166300,90000,90.0,90.0,0.0,69322
3517000,Getulina (SP),SP,Cana-de-açúcar,2010,24614,24614,1969120,80000,80.0,80.0,0.0,75771
3517000,Getulina (SP),SP,Cana-de-açúcar,2011,24694,24694,1975520,80000,80.0,80.0,0.0,84394
3517000,Getulina (SP),SP,Cana-de-açúcar,2013,25024,25024,2001920,80000,80.0,80.0,0.0,99515
3517000,Getulina (SP),SP,Cana-de-açúcar,2014,25524,25524,1786680,70000,70.0,70.0,0.0,89191
3517000,Getulina (SP),SP,Cana-de-açúcar,2015,21524,21524,1506680,70000,70.0,70.0,0.0,75334
3517000,Getulina (SP),SP,Cana-de-açúcar,2016,15145,15145,1135875,75000,75.0,75.0,0.0,72810
3517000,Getulina (SP),SP,Cana-de-açúcar,2017,21790,21790,1518750,69699,69.699,69.69940339605324,0.0004033960532439096,103275
3517000,Getulina (SP),SP,Cana-de-açúcar,2018,20250,20250,1518750,75000,75.0,75.0,0.0,106313
3517000,Getulina (SP),SP,Cana-de-açúcar,2019,18450,18450,1383750,75000,75.0,75.0,0.0,94095
3517000,Getulina (SP),SP,Cana-de-açúcar,2020,18450,18450,1383750,75000,75.0,75.0,0.0,96863
3517000,Getulina (SP),SP,Cana-de-açúcar,2021,18450,18450,1383750,75000,75.0,75.0,0.0,110700
3517000,Getulina (SP),SP,Cana-de-açúcar,2022,20600,20600,1442000,70000,70.0,70.0,0.0,144200
3517000,Getulina (SP),SP,Cana-de-açúcar,2023,14000,14000,980000,70000,70.0,70.0,0.0,98000
3517000,Getulina (SP),SP,Cana-de-açúcar,2024,14000,14000,1050000,75000,75.0,75.0,0.0,147000
3517109,Glicério (SP),SP,Cana-de-açúcar,2000,1900,1900,142500,75000,75.0,75.0,0.0,2542
3517109,Glicério (SP),SP,Cana-de-açúcar,2001,2000,2000,150000,75000,75.0,75.0,0.0,3710
3517109,Glicério (SP),SP,Cana-de-açúcar,2002,2700,2700,216027,80010,80.01,80.01,0.0,6582
3517109,Glicério (SP),SP,Cana-de-açúcar,2003,2700,2700,172800,64000,64.0,64.0,0.0,5184
3517109,Glicério (SP),SP,Cana-de-açúcar,2004,3500,3500,262500,75000,75.0,75.0,0.0,8006
3517109,Glicério (SP),SP,Cana-de-açúcar,2005,1323,1323,104517,79000,79.0,79.0,0.0,2926
3517109,Glicério (SP),SP,Cana-de-açúcar,2006,4596,4596,390660,85000,85.0,85.0,0.0,16337
3517109,Glicério (SP),SP,Cana-de-açúcar,2007,7000,7000,595000,85000,85.0,85.0,0.0,21420
3517109,Glicério (SP),SP,Cana-de-açúcar,2008,7900,7900,750500,95000,95.0,95.0,0.0,16511
3517109,Glicério (SP),SP,Cana-de-açúcar,2009,7900,7900,750500,95000,95.0,95.0,0.0,16511
3517109,Glicério (SP),SP,Cana-de-açúcar,2010,11800,11800,979400,83000,83.0,83.0,0.0,31340
3517109,Glicério (SP),SP,Cana-de-açúcar,2011,11800,11800,979400,83000,83.0,83.0,0.0,31341
3517109,Glicério (SP),SP,Cana-de-açúcar,2012,10706,10706,910010,85000,85.0,85.0,0.0,45865
3517109,Glicério (SP),SP,Cana-de-açúcar,2013,10217,10217,868445,85000,85.0,85.0,0.0,39080
3517109,Glicério (SP),SP,Cana-de-açúcar,2014,10820,10820,707953,65430,65.43,65.43003696857672,3.6968576708318324e-05,33274
3517109,Glicério (SP),SP,Cana-de-açúcar,2015,8969,8969,640028,71360,71.36,71.360017839224,1.783922400022675e-05,29665
3517109,Glicério (SP),SP,Cana-de-açúcar,2016,8729,8729,785872,90030,90.03,90.03001489288579,1.4892885786821353e-05,51530
3517109,Glicério (SP),SP,Cana-de-açúcar,2017,7478,7478,544698,72840,72.84,72.84006418828564,6.418828563425905e-05,36222
3517109,Glicério (SP),SP,Cana-de-açúcar,2018,8245,8245,600566,72840,72.84,72.84002425712553,2.4257125531335078e-05,37235
3517109,Glicério (SP),SP,Cana-de-açúcar,2019,10929,10929,874320,80000,80.0,80.0,0.0,60066
3517109,Glicério (SP),SP,Cana-de-açúcar,2020,10000,10000,800000,80000,80.0,80.0,0.0,56000
3517109,Glicério (SP),SP,Cana-de-açúcar,2021,7289,7289,510230,70000,70.0,70.0,0.0,58319
3517109,Glicério (SP),SP,Cana-de-açúcar,2022,8961,8961,672075,75000,75.0,75.0,0.0,88714
3517109,Glicério (SP),SP,Cana-de-açúcar,2023,10576,10576,846080,80000,80.0,80.0,0.0,111683
3517109,Glicério (SP),SP,Cana-de-açúcar,2024,13219,13219,1057520,80000,80.0,80.0,0.0,136103
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2000,3000,3000,210000,70000,70.0,70.0,0.0,3746
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2001,3000,3000,210000,70000,70.0,70.0,0.0,5193
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2002,3610,3610,257490,71326,71.326,71.32686980609418,0.0008698060941867425,7846
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2003,3830,3830,422200,110234,110.234,110.23498694516971,0.000986945169714204,16466
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2004,3691,3691,282288,76480,76.48,76.48008669737199,8.669737198374605e-05,8610
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2005,4088,4088,310607,75980,75.98,75.98018590998043,0.0001859099804306652,10250
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2006,8200,8200,623200,76000,76.0,76.0,0.0,21812
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2008,10500,10500,735000,70000,70.0,70.0,0.0,23814
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2009,8500,8500,850000,100000,100.0,100.0,0.0,27200
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2010,7500,7500,600000,80000,80.0,80.0,0.0,23088
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2011,7300,7300,584000,80000,80.0,80.0,0.0,24948
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2013,9500,9500,760000,80000,80.0,80.0,0.0,37780
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2014,9500,9500,760000,80000,80.0,80.0,0.0,37939
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2015,9500,9500,665000,70000,70.0,70.0,0.0,33250
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2016,9500,9500,855000,90000,90.0,90.0,0.0,53010
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2017,8000,8000,600000,75000,75.0,75.0,0.0,40800
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2018,11500,11500,805000,70000,70.0,70.0,0.0,55545
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2019,7233,7233,470145,65000,65.0,65.0,0.0,27739
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2020,7055,7055,493850,70000,70.0,70.0,0.0,33582
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2021,7500,7500,525000,70000,70.0,70.0,0.0,47250
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2022,8000,8000,560000,70000,70.0,70.0,0.0,56000
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2023,8000,8000,600000,75000,75.0,75.0,0.0,75000
3517208,Guaiçara (SP),SP,Cana-de-açúcar,2024,7042,7042,549276,78000,78.0,78.0,0.0,76899
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2006,400,400,40000,100000,100.0,100.0,0.0,1600
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2008,900,900,72000,80000,80.0,80.0,0.0,2333
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2009,3062,3062,306200,100000,100.0,100.0,0.0,9798
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2010,3062,3062,306200,100000,100.0,100.0,0.0,11782
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2011,3062,3062,306200,100000,100.0,100.0,0.0,13081
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2013,3400,3400,340000,100000,100.0,100.0,0.0,16901
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2014,4436,4436,221802,50000,50.0,50.000450856627594,0.00045085662759447587,11072
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2015,4436,4436,266160,60000,60.0,60.0,0.0,13308
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2016,2571,2571,154260,60000,60.0,60.0,0.0,10027
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2017,1900,1900,98800,52000,52.0,52.0,0.0,6718
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2018,2636,2636,144980,55000,55.0,55.0,0.0,14498
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2019,2146,2146,118030,55000,55.0,55.0,0.0,7672
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2020,2500,2500,137500,55000,55.0,55.0,0.0,9625
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2021,2300,2300,149500,65000,65.0,65.0,0.0,11960
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2022,2800,2800,196000,70000,70.0,70.0,0.0,19600
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2023,2100,2100,147000,70000,70.0,70.0,0.0,18375
3517307,Guaimbê (SP),SP,Cana-de-açúcar,2024,2300,2300,138000,60000,60.0,60.0,0.0,19320
3517406,Guaíra (SP),SP,Cana-de-açúcar,2000,23000,23000,2070000,90000,90.0,90.0,0.0,36929
3517406,Guaíra (SP),SP,Cana-de-açúcar,2001,25000,25000,2000000,80000,80.0,80.0,0.0,49460
3517406,Guaíra (SP),SP,Cana-de-açúcar,2002,26500,26500,2660000,100377,100.377,100.37735849056604,0.0003584905660432014,81050
3517406,Guaíra (SP),SP,Cana-de-açúcar,2003,26500,26500,2915000,110000,110.0,110.0,0.0,78705
3517406,Guaíra (SP),SP,Cana-de-açúcar,2004,28000,28000,2800000,100000,100.0,100.0,0.0,85400
3517406,Guaíra (SP),SP,Cana-de-açúcar,2005,26890,26890,2742780,102000,102.0,102.0,0.0,76798
3517406,Guaíra (SP),SP,Cana-de-açúcar,2006,27500,27500,2612500,95000,95.0,95.0,0.0,84645
3517406,Guaíra (SP),SP,Cana-de-açúcar,2007,51000,51000,5100000,100000,100.0,100.0,0.0,142800
3517406,Guaíra (SP),SP,Cana-de-açúcar,2008,55000,55000,5100000,92727,92.727,92.72727272727273,0.00027272727272986685,91800
3517406,Guaíra (SP),SP,Cana-de-açúcar,2009,57000,57000,5000000,87719,87.719,87.71929824561404,0.00029824561404723227,163000
3517406,Guaíra (SP),SP,Cana-de-açúcar,2010,58000,58000,5800000,100000,100.0,100.0,0.0,223184
3517406,Guaíra (SP),SP,Cana-de-açúcar,2011,58500,58500,5265000,90000,90.0,90.0,0.0,222815
3517406,Guaíra (SP),SP,Cana-de-açúcar,2012,61000,61000,4880000,80000,80.0,80.0,0.0,227262
3517406,Guaíra (SP),SP,Cana-de-açúcar,2013,61000,61000,5490000,90000,90.0,90.0,0.0,292178
3517406,Guaíra (SP),SP,Cana-de-açúcar,2014,61000,61000,5185000,85000,85.0,85.0,0.0,270087
3517406,Guaíra (SP),SP,Cana-de-açúcar,2015,60000,60000,5100000,85000,85.0,85.0,0.0,294831
3517406,Guaíra (SP),SP,Cana-de-açúcar,2016,60000,60000,5100000,85000,85.0,85.0,0.0,337416
3517406,Guaíra (SP),SP,Cana-de-açúcar,2017,60000,60000,5100000,85000,85.0,85.0,0.0,349095
3517406,Guaíra (SP),SP,Cana-de-açúcar,2018,62000,62000,5270000,85000,85.0,85.0,0.0,365475
3517406,Guaíra (SP),SP,Cana-de-açúcar,2019,62000,62000,5270000,85000,85.0,85.0,0.0,402997
3517406,Guaíra (SP),SP,Cana-de-açúcar,2020,62000,62000,5270000,85000,85.0,85.0,0.0,420177
3517406,Guaíra (SP),SP,Cana-de-açúcar,2021,63500,63500,5080000,80000,80.0,80.0,0.0,471272
3517406,Guaíra (SP),SP,Cana-de-açúcar,2022,63500,63500,5397500,85000,85.0,85.0,0.0,694982
3517406,Guaíra (SP),SP,Cana-de-açúcar,2023,63500,63500,5397500,85000,85.0,85.0,0.0,770547
3517406,Guaíra (SP),SP,Cana-de-açúcar,2024,63500,63500,5207000,82000,82.0,82.0,0.0,782820
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2000,6166,6166,493280,80000,80.0,80.0,0.0,8800
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2001,5400,5400,432000,80000,80.0,80.0,0.0,10683
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2002,7500,7500,532520,71002,71.002,71.00266666666667,0.0006666666666745868,16226
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2003,7500,7500,532500,71000,71.0,71.0,0.0,17466
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2004,7500,7500,532500,71000,71.0,71.0,0.0,15336
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2005,8189,8189,569456,69539,69.539,69.53913786787153,0.0001378678715298065,20187
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2006,8000,8000,720000,90000,90.0,90.0,0.0,30110
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2007,8200,8200,738000,90000,90.0,90.0,0.0,22878
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2008,15939,15939,1434510,90000,90.0,90.0,0.0,43035
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2009,13409,13409,1206810,90000,90.0,90.0,0.0,38618
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2010,17958,17958,1616220,90000,90.0,90.0,0.0,54951
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2011,17958,17958,1616220,90000,90.0,90.0,0.0,87276
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2012,17959,17959,1616310,90000,90.0,90.0,0.0,89139
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2013,17959,17959,1526515,85000,85.0,85.0,0.0,84615
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2014,17959,17959,1260000,70160,70.16,70.15980845258645,-0.0001915474135500972,63706
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2015,17959,17959,1436720,80000,80.0,80.0,0.0,77123
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2016,17954,17954,1436320,80000,80.0,80.0,0.0,98517
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2017,19154,19154,1532320,80000,80.0,80.0,0.0,107523
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2018,13300,13300,1064000,80000,80.0,80.0,0.0,69958
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2019,13300,13300,1064000,80000,80.0,80.0,0.0,68894
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2020,15376,15376,1230080,80000,80.0,80.0,0.0,82292
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2021,15976,15976,1118320,70000,70.0,70.0,0.0,111306
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2022,12461,12461,996880,80000,80.0,80.0,0.0,141806
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2023,13800,13800,1104000,80000,80.0,80.0,0.0,142416
3517505,Guapiaçu (SP),SP,Cana-de-açúcar,2024,15664,15600,1170000,75000,75.0,75.0,0.0,145314
3517703,Guará (SP),SP,Cana-de-açúcar,2000,9000,9000,612000,68000,68.0,68.0,0.0,10918
3517703,Guará (SP),SP,Cana-de-açúcar,2001,11000,11000,880000,80000,80.0,80.0,0.0,21762
3517703,Guará (SP),SP,Cana-de-açúcar,2002,16501,16501,1320080,80000,80.0,80.0,0.0,40223
3517703,Guará (SP),SP,Cana-de-açúcar,2003,16501,16501,1452088,88000,88.0,88.0,0.0,39206
3517703,Guará (SP),SP,Cana-de-açúcar,2004,18220,18220,1457600,80000,80.0,80.0,0.0,43728
3517703,Guará (SP),SP,Cana-de-açúcar,2005,18775,18775,1542037,82132,82.132,82.13246338215713,0.00046338215712182773,43177
3517703,Guará (SP),SP,Cana-de-açúcar,2006,20300,20300,1624000,80000,80.0,80.0,0.0,56840
3517703,Guará (SP),SP,Cana-de-açúcar,2007,20300,20300,1624000,80000,80.0,80.0,0.0,56840
3517703,Guará (SP),SP,Cana-de-açúcar,2008,22021,22021,1871785,85000,85.0,85.0,0.0,54282
