codigo_ibge,municipio,uf_agricola,produto,ano,area_plantada_ha,area_colhida_ha,producao_ton,rendimento_kg_ha,produtividade_ton_ha_ibge,produtividade_ton_ha_calculada,diferenca_produtividade_ton_ha,valor_producao_mil_reais,uf_clima,precipitacao_anual_mm,temperatura_media_anual_c,temperatura_maxima_anual_c,temperatura_minima_anual_c,umidade_relativa_media_pct,radiacao_solar_media_mj_m2_dia,quantidade_dias,variacao_anual_produtividade_pct,variacao_anual_producao_pct,precipitacao_media_diaria_mm,amplitude_termica_media_c,dias_chuvosos_p1_brotacao_crescimento_inicial,dias_chuvosos_p2_crescimento_acumulo_sacarose,dias_chuvosos_p3_maturacao_colheita,dias_secos_p1_brotacao_crescimento_inicial,dias_secos_p2_crescimento_acumulo_sacarose,dias_secos_p3_maturacao_colheita,precipitacao_acumulada_mm_p1_brotacao_crescimento_inicial,precipitacao_acumulada_mm_p2_crescimento_acumulo_sacarose,precipitacao_acumulada_mm_p3_maturacao_colheita,temperatura_media_c_p1_brotacao_crescimento_inicial,temperatura_media_c_p2_crescimento_acumulo_sacarose,temperatura_media_c_p3_maturacao_colheita,produtividade_ton_ha_ibge_lag1,precipitacao_anual_mm_lag1
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2008,6408,6408.0,512640.0,80000.0,80.0,80.0,0.0,8715.0,SP,1243.17,22.51325136612022,28.97691256830601,16.945273224043717,72.60816939890711,18.470409836065574,366,0.0,64.3076923076923,3.396639344262295,12.031639344262292,54.0,85.0,20.0,68.0,36.0,103.0,442.07,636.7,164.4,24.391557377049182,23.645867768595043,19.5360162601626,80.0,1371.14
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2009,6408,6408.0,521640.0,81404.0,81.404,81.40449438202248,0.000494382022480977,8868.0,SP,1618.09,22.526301369863013,28.14427397260274,17.677013698630137,78.51339726027398,17.907452054794522,365,1.7549999999999955,1.755617977528079,4.433123287671233,10.467260273972602,69.0,63.0,27.0,53.0,57.0,96.0,738.62,630.08,249.39,24.336967213114754,23.787416666666665,19.5,80.0,1243.17
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2010,5980,5980.0,508300.0,85000.0,85.0,85.0,0.0,17790.0,SP,834.7,22.993287671232874,29.844602739726028,17.20531506849315,69.97564383561644,19.22895890410959,365,4.417473342833289,-2.5573192239858877,2.286849315068493,12.639287671232879,46.0,67.0,12.0,76.0,53.0,111.0,359.69,395.75,79.25999999999999,25.115409836065574,24.018416666666667,19.88829268292683,81.404,1618.09
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2011,5400,5400.0,459000.0,85000.0,85.0,85.0,0.0,18360.0,SP,1101.28,22.685835616438357,29.142109589041098,16.962849315068492,71.43734246575343,18.980301369863014,365,0.0,-9.6989966555184,3.0172054794520546,12.179260273972606,43.0,75.0,9.0,79.0,45.0,114.0,359.34,672.3,69.64,24.653524590163933,23.871,19.57788617886179,85.0,834.7
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2012,8500,8500.0,722500.0,85000.0,85.0,85.0,0.0,47685.0,SP,1021.02,23.69368852459016,30.327377049180328,17.87551912568306,68.12612021857923,19.25013661202186,366,0.0,57.40740740740742,2.7896721311475408,12.451857923497268,50.0,51.0,22.0,72.0,70.0,101.0,418.24,367.64,235.14,26.01844262295082,25.268429752066115,19.838699186991867,85.0,1101.28
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2013,10000,10000.0,850000.0,85000.0,85.0,85.0,0.0,52700.0,SP,1120.52,22.70238356164384,29.0058904109589,17.19923287671233,73.10383561643836,18.44917808219178,365,0.0,17.647058823529417,3.069917808219178,11.806657534246572,48.0,63.0,23.0,74.0,57.0,100.0,310.74,585.65,224.13,24.844508196721314,23.591083333333334,19.710650406504065,85.0,1021.02
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2014,10300,10300.0,803400.0,78000.0,78.0,78.0,0.0,49811.0,SP,856.63,24.20868493150685,31.228739726027396,18.06723287671233,63.532410958904116,19.665123287671236,365,-8.235294117647063,-5.4823529411764715,2.346931506849315,13.161506849315067,52.0,57.0,9.0,70.0,63.0,114.0,439.05,333.63,83.95,25.4922131147541,26.145,21.046504065040647,85.0,1120.52
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2015,6400,6400.0,448000.0,70000.0,70.0,70.0,0.0,29120.0,SP,1360.57,23.614849315068493,29.676191780821917,18.35882191780822,73.39879452054795,18.19895890410959,365,-10.256410256410254,-44.23699278068211,3.7275890410958903,11.317369863013695,71.0,74.0,19.0,51.0,46.0,104.0,682.61,485.14,192.82,25.473114754098358,24.63525,20.776178861788615,78.0,856.63
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2016,6300,6300.0,567000.0,90000.0,90.0,90.0,0.0,28350.0,SP,1253.67,22.44967213114754,28.639398907103825,17.02964480874317,75.67207650273224,18.96874316939891,366,28.57142857142858,26.5625,3.425327868852459,11.609754098360654,53.0,62.0,28.0,69.0,59.0,95.0,327.03,683.92,242.72,24.266967213114757,24.4401652892562,18.6890243902439,70.0,1360.57
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2017,17000,17000.0,1360000.0,80000.0,80.0,80.0,0.0,111126.0,SP,1231.91,23.118109589041097,29.559123287671234,17.593013698630138,71.54547945205479,19.145260273972603,365,-11.111111111111116,139.8589065255732,3.375095890410959,11.966109589041096,51.0,65.0,19.0,71.0,55.0,104.0,415.21,594.98,221.72,25.684426229508198,24.07175,19.642276422764226,90.0,1253.67
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2018,6300,6300.0,504000.0,80000.0,80.0,80.0,0.0,32160.0,SP,1084.73,23.496575342465754,29.95517808219178,17.951534246575342,70.31750684931507,18.790054794520547,365,0.0,-62.94117647058823,2.97186301369863,12.003643835616437,64.0,61.0,14.0,58.0,59.0,109.0,506.55,476.59999999999997,101.58,24.712459016393442,24.48,21.331138211382115,80.0,1231.91
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2019,6300,6300.0,520802.0,82667.0,82.667,82.66698412698413,-1.587301586880585e-05,34373.0,SP,886.59,24.588657534246575,31.423232876712326,18.584876712328764,65.87701369863014,19.20095890410959,365,3.333750000000002,3.3337301587301527,2.429013698630137,12.838356164383562,51.0,69.0,13.0,71.0,51.0,110.0,352.8,466.07,67.72,26.7905737704918,25.488666666666667,21.52658536585366,80.0,1084.73
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2020,6300,6300.0,516600.0,82000.0,82.0,82.0,0.0,37738.0,SP,831.1,24.280601092896177,31.6827868852459,17.869890710382514,63.41166666666666,19.443907103825136,366,-0.8068515852758695,-0.8068325390455544,2.2707650273224043,13.812896174863386,48.0,47.0,15.0,74.0,74.0,108.0,271.64,444.91,114.55,27.02139344262295,24.723719008264464,21.126178861788617,82.667,886.59
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2021,6300,6300.0,510300.0,81000.0,81.0,81.0,0.0,55526.0,SP,723.68,24.12309589041096,31.610739726027397,17.601534246575344,60.17123287671233,19.55731506849315,365,-1.2195121951219523,-1.2195121951219523,1.982684931506849,14.009205479452053,45.0,52.0,11.0,77.0,68.0,112.0,390.37,278.26,55.05,25.834180327868854,25.805583333333335,20.784471544715444,82.0,831.1
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2022,6500,6500.0,507000.0,78000.0,78.0,78.0,0.0,68577.0,SP,1029.86,23.165698630136983,30.04117808219178,17.207068493150686,67.54079452054795,18.925260273972604,365,-3.703703703703709,-0.646678424456204,2.821534246575342,12.834109589041095,51.0,66.0,16.0,71.0,54.0,107.0,387.59,558.63,83.64,24.50655737704918,24.514416666666666,20.51991869918699,81.0,723.68
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2023,6300,6300.0,541800.0,86000.0,86.0,86.0,0.0,73706.0,SP,818.6800000000001,24.481835616438357,31.447753424657535,18.324465753424658,65.60687671232876,19.129424657534248,365,10.256410256410264,6.8639053254437865,2.242958904109589,13.123287671232877,48.0,67.0,8.0,74.0,53.0,115.0,251.27,471.29,96.12,28.56401639344262,24.040666666666667,20.863252032520325,78.0,1029.86
3516853,Gavião Peixoto (SP),SP,Cana-de-açúcar,2024,7600,6650.0,532000.0,80000.0,80.0,80.0,0.0,71820.0,SP,775.59,25.610109289617483,33.078852459016396,18.974535519125684,57.53185792349727,18.66792349726776,366,-6.976744186046513,-1.8087855297157618,2.119098360655738,14.104316939890712,53.0,53.0,10.0,69.0,68.0,113.0,453.01,276.42,46.160000000000004,26.303770491803277,27.93619834710744,22.63382113821138,86.0,818.6800000000001
3516903,General Salgado (SP),SP,Cana-de-açúcar,2000,10700,10700.0,1048600.0,98000.0,98.0,98.0,0.0,18707.0,SP,1437.02,23.99030054644809,29.790601092896175,18.77139344262295,69.5829781420765,19.048387978142078,366,,,3.9262841530054646,11.019207650273223,69.0,80.0,11.0,53.0,41.0,112.0,528.73,797.55,110.74000000000001,26.335491803278686,24.80776859504132,20.860000000000003,,
3516903,General Salgado (SP),SP,Cana-de-açúcar,2001,2274,2274.0,145584.0,64021.0,64.021,64.02110817941953,0.00010817941952723231,3600.0,SP,1275.3,24.54194520547945,30.45994520547945,19.22364383561644,66.7541095890411,19.313972602739728,365,-34.67244897959184,-86.11634560366203,3.493972602739726,11.23630136986301,72.0,75.0,19.0,50.0,45.0,104.0,579.32,537.19,158.79,26.258852459016392,25.9395,21.47552845528455,98.0,1437.02
3516903,General Salgado (SP),SP,Cana-de-açúcar,2002,3852,3852.0,300770.0,78081.0,78.081,78.08151609553478,0.0005160955347776053,9164.0,SP,1138.61,25.222931506849317,31.267780821917807,19.853342465753425,65.85734246575342,19.554027397260274,365,21.961543868418175,106.59550500054951,3.119479452054794,11.414438356164382,66.0,67.0,16.0,56.0,53.0,107.0,433.3,563.05,142.26,27.08426229508197,25.48275,23.123252032520323,64.021,1275.3
3516903,General Salgado (SP),SP,Cana-de-açúcar,2003,4941,4941.0,426300.0,86278.0,86.278,86.27808136004857,8.136004856851287e-05,11084.0,SP,1326.8700000000001,23.86704109589041,29.607863013698633,18.73087671232877,71.09191780821918,19.24578082191781,365,10.498072514440127,41.7362103933238,3.635260273972603,10.876986301369865,60.0,85.0,14.0,62.0,35.0,109.0,387.47,868.94,70.46,26.642704918032784,24.81825,20.18593495934959,78.081,1138.61
3516903,General Salgado (SP),SP,Cana-de-açúcar,2004,5025,5025.0,429264.0,85425.0,85.425,85.42567164179104,0.0006716417910439532,12878.0,SP,1227.03,24.318770491803278,30.46710382513661,18.865109289617486,67.25775956284153,19.264262295081966,366,-0.9886645494796009,0.6952850105559572,3.3525409836065574,11.601994535519125,58.0,69.0,22.0,64.0,52.0,101.0,480.71999999999997,599.63,146.68,26.76090163934426,25.148347107438013,21.08040650406504,86.278,1326.8700000000001
3516903,General Salgado (SP),SP,Cana-de-açúcar,2005,6039,6039.0,516132.0,85466.0,85.466,85.46646795827124,0.0004679582712441288,14710.0,SP,1172.32,24.80890410958904,30.833479452054792,19.541753424657532,66.63243835616439,18.809616438356166,365,0.047995317529991866,20.236497819523656,3.211835616438356,11.29172602739726,58.0,57.0,17.0,64.0,63.0,106.0,510.45,500.75,161.12,26.339590163934425,25.879666666666665,22.2460162601626,85.425,1227.03
3516903,General Salgado (SP),SP,Cana-de-açúcar,2006,4875,4875.0,470000.0,96410.0,96.41,96.41025641025641,0.0002564102564122095,18800.0,SP,1453.43,24.012465753424657,29.578,18.933260273972603,70.07197260273973,19.435369863013698,365,12.805092083401593,-8.938023606364265,3.982,10.644739726027396,66.0,70.0,11.0,56.0,50.0,112.0,581.25,792.35,79.83,26.008852459016392,25.156,20.916666666666668,85.466,1172.32
3516903,General Salgado (SP),SP,Cana-de-açúcar,2007,4875,4875.0,470000.0,96410.0,96.41,96.41025641025641,0.0002564102564122095,16920.0,SP,1309.64,24.21032876712329,30.095945205479453,18.859013698630136,69.86284931506849,19.42704109589041,365,0.0,0.0,3.588054794520548,11.236931506849317,45.0,72.0,10.0,77.0,48.0,113.0,291.01,866.76,151.87,27.183114754098362,25.151,20.343983739837398,96.41,1453.43
3516903,General Salgado (SP),SP,Cana-de-açúcar,2008,9627,9627.0,793001.0,82372.0,82.372,82.37259790173471,0.0005979017347073068,25915.0,SP,1293.3,24.227377049180326,30.04150273224044,19.027786885245902,68.80669398907104,18.98032786885246,366,-14.560730214708018,68.72361702127661,3.533606557377049,11.013715846994536,48.0,81.0,13.0,74.0,40.0,110.0,398.91,818.5500000000001,75.83999999999999,26.66360655737705,24.792727272727273,21.254796747967482,96.41,1309.64
3516903,General Salgado (SP),SP,Cana-de-açúcar,2009,10129,10129.0,810320.0,80000.0,80.0,80.0,0.0,26741.0,SP,1622.57,23.910986301369864,29.038712328767122,19.406164383561645,76.18654794520548,18.47986301369863,365,-2.8796192881076044,2.1839821135156257,4.445397260273973,9.632547945205477,78.0,74.0,21.0,44.0,46.0,102.0,740.46,697.34,184.77,25.603360655737706,24.958666666666666,21.210243902439025,82.372,1293.3
3516903,General Salgado (SP),SP,Cana-de-açúcar,2010,9640,9640.0,771200.0,80000.0,80.0,80.0,0.0,27763.0,SP,1045.82,24.133123287671232,30.068082191780825,18.854328767123288,68.97898630136987,19.410986301369864,365,0.0,-4.827722381281474,2.8652602739726025,11.213753424657536,50.0,70.0,6.0,72.0,50.0,117.0,411.36,605.72,28.74,26.407049180327867,24.923083333333334,21.106991869918698,80.0,1622.57
3516903,General Salgado (SP),SP,Cana-de-açúcar,2011,11100,11100.0,888000.0,80000.0,80.0,80.0,0.0,62160.0,SP,1540.19,23.626712328767123,29.161260273972605,18.61090410958904,72.74057534246576,19.713753424657536,365,0.0,15.145228215767625,4.219698630136986,10.550356164383565,47.0,82.0,10.0,75.0,38.0,113.0,410.9,1050.64,78.65,26.157704918032785,24.712083333333332,20.05739837398374,80.0,1045.82
3516903,General Salgado (SP),SP,Cana-de-açúcar,2012,12997,12997.0,818785.0,62998.0,62.998,62.997999538355,-4.616449942318468e-07,47399.0,SP,1174.2,24.866639344262296,30.760437158469944,19.524781420765027,66.39617486338798,19.89844262295082,366,-21.25250000000001,-7.794481981981982,3.2081967213114755,11.235655737704917,48.0,60.0,18.0,74.0,61.0,105.0,453.91,492.40999999999997,227.88,27.65827868852459,25.62520661157025,21.351463414634146,80.0,1540.19
3516903,General Salgado (SP),SP,Cana-de-açúcar,2013,10927,10927.0,753963.0,69000.0,69.0,69.0,0.0,42599.0,SP,1026.1,24.41821917808219,30.16169863013699,19.287424657534245,68.5886301369863,19.17356164383562,365,9.527286580526372,-7.916852409362651,2.8112328767123285,10.874273972602744,51.0,77.0,15.0,71.0,43.0,108.0,352.56,527.08,146.46,26.818360655737706,24.753333333333334,21.710650406504065,62.998,1174.2
3516903,General Salgado (SP),SP,Cana-de-açúcar,2014,10927,10927.0,753963.0,69000.0,69.0,69.0,0.0,37600.0,SP,1088.49,25.32750684931507,31.41372602739726,19.860520547945207,62.600986301369865,19.69931506849315,365,0.0,0.0,2.982164383561644,11.553205479452053,61.0,59.0,7.0,61.0,61.0,116.0,546.6,469.03,72.86,26.86565573770492,26.381416666666667,22.773658536585366,69.0,1026.1
3516903,General Salgado (SP),SP,Cana-de-açúcar,2015,8961,8961.0,594114.0,66300.0,66.3,66.29996652159357,-3.34784064222049e-05,30977.0,SP,1399.63,25.022547945205478,30.489780821917808,20.16304109589041,70.93824657534246,18.932383561643835,365,-3.913043478260869,-21.201173001858187,3.834602739726028,10.326739726027398,67.0,76.0,19.0,55.0,44.0,104.0,683.65,572.7,143.28,27.19090163934426,25.500166666666665,22.405853658536586,69.0,1088.49
3516903,General Salgado (SP),SP,Cana-de-açúcar,2016,8556,8556.0,521916.0,61000.0,61.0,61.0,0.0,33413.0,SP,1187.53,23.942459016393443,29.883196721311474,18.80243169398907,71.38308743169398,19.288825136612022,366,-7.993966817496223,-12.152213211605856,3.2446174863387975,11.080765027322403,59.0,70.0,29.0,63.0,51.0,94.0,413.51,576.01,198.01,25.80918032786885,25.368512396694214,20.688048780487804,66.3,1399.63
3516903,General Salgado (SP),SP,Cana-de-açúcar,2017,13837,13837.0,899405.0,65000.0,65.0,65.0,0.0,61726.0,SP,1526.72,24.25772602739726,29.944082191780822,19.252767123287672,70.8974794520548,19.630438356164383,365,6.557377049180335,72.32753929751148,4.1827945205479455,10.69131506849315,57.0,74.0,17.0,65.0,46.0,106.0,683.7,682.95,160.07,26.659262295081966,24.961333333333336,21.18926829268293,61.0,1187.53
3516903,General Salgado (SP),SP,Cana-de-açúcar,2018,13000,13000.0,845000.0,65000.0,65.0,65.0,0.0,54080.0,SP,1066.73,24.608465753424657,30.184246575342467,19.684328767123286,69.4833698630137,19.377698630136987,365,0.0,-6.04899906048999,2.9225479452054794,10.49991780821918,67.0,54.0,14.0,55.0,66.0,109.0,544.12,473.98,48.63,26.39827868852459,25.075750000000003,22.37731707317073,65.0,1526.72
3516903,General Salgado (SP),SP,Cana-de-açúcar,2019,15000,15000.0,975000.0,65000.0,65.0,65.0,0.0,65949.0,SP,1014.38,26.042684931506848,32.08764383561644,20.668383561643836,62.54241095890411,19.84690410958904,365,0.0,15.384615384615374,2.779123287671233,11.419260273972604,61.0,59.0,16.0,61.0,61.0,107.0,462.27,454.75,97.36,28.232868852459013,26.834333333333333,23.097967479674796,65.0,1066.73
3516903,General Salgado (SP),SP,Cana-de-açúcar,2020,13000,13000.0,846872.0,65144.0,65.144,65.144,0.0,62398.0,SP,753.4399999999999,26.098278688524587,32.67177595628416,20.17724043715847,58.23467213114754,20.162295081967212,366,0.221538461538473,-13.141333333333339,2.0585792349726773,12.494535519125687,48.0,60.0,9.0,74.0,61.0,114.0,235.63,479.99,37.82,29.135163934426227,25.768181818181816,23.410813008130084,65.0,1014.38
3516903,General Salgado (SP),SP,Cana-de-açúcar,2021,13900,13900.0,924350.0,66500.0,66.5,66.5,0.0,106873.0,SP,752.74,25.970109589041098,32.79857534246575,19.87358904109589,53.64375342465754,20.072849315068492,365,2.0815424290801854,9.148726135708829,2.0623013698630137,12.924986301369863,53.0,46.0,7.0,69.0,74.0,116.0,470.06,254.09,28.59,27.444180327868853,27.642916666666668,22.8760162601626,65.144,753.4399999999999
3516903,General Salgado (SP),SP,Cana-de-açúcar,2022,13200,13200.0,858000.0,65000.0,65.0,65.0,0.0,115744.0,SP,1024.91,24.92717808219178,31.218356164383565,19.28446575342466,61.61276712328767,19.39994520547945,365,-2.2556390977443663,-7.178016984908309,2.807972602739726,11.933890410958906,55.0,70.0,16.0,67.0,50.0,107.0,426.18,502.4,96.33,26.468360655737705,26.05091666666667,22.302195121951222,66.5,752.74
3516903,General Salgado (SP),SP,Cana-de-açúcar,2023,13000,13000.0,845000.0,65000.0,65.0,65.0,0.0,114075.0,SP,1091.36,25.51884931506849,31.521424657534247,20.061616438356165,64.84394520547946,19.503890410958903,365,0.0,-1.5151515151515138,2.9900273972602736,11.459808219178083,52.0,88.0,17.0,70.0,32.0,106.0,322.39,643.8199999999999,125.15,30.264016393442624,24.694166666666668,21.616829268292683,65.0,1024.91
3516903,General Salgado (SP),SP,Cana-de-açúcar,2024,12800,12800.0,793600.0,62000.0,62.0,62.0,0.0,115866.0,SP,986.4,26.784535519125683,33.20874316939891,20.958169398907103,55.89008196721311,19.18204918032787,366,-4.61538461538461,-6.082840236686393,2.6950819672131145,12.250573770491805,50.0,71.0,7.0,72.0,50.0,116.0,499.41,460.39,26.6,27.92795081967213,28.33404958677686,24.126097560975612,65.0,1091.36
3517000,Getulina (SP),SP,Cana-de-açúcar,2000,3676,3676.0,294080.0,80000.0,80.0,80.0,0.0,5246.0,SP,1338.14,22.37109289617486,28.87174863387978,16.799863387978142,71.70535519125683,18.843825136612022,366,,,3.656120218579235,12.071885245901637,57.0,65.0,21.0,65.0,56.0,102.0,563.75,610.71,163.68,24.49844262295082,23.714132231404957,18.93983739837398,,
3517000,Getulina (SP),SP,Cana-de-açúcar,2001,3676,3676.0,294080.0,80000.0,80.0,80.0,0.0,7273.0,SP,1430.72,22.490794520547944,28.777835616438356,17.170657534246576,74.21323287671234,19.116219178082194,365,0.0,0.0,3.9197808219178083,11.60717808219178,60.0,68.0,29.0,62.0,52.0,94.0,567.42,603.83,259.47,24.00827868852459,24.681166666666666,18.84869918699187,80.0,1338.14
3517000,Getulina (SP),SP,Cana-de-açúcar,2002,2282,2282.0,141975.0,62215.0,62.215,62.21516213847502,0.00016213847501944656,4326.0,SP,1254.63,23.362465753424654,29.899013698630135,17.908931506849317,71.40476712328767,19.24117808219178,365,-22.231249999999992,-51.7223204570185,3.437342465753425,11.990082191780818,54.0,62.0,21.0,68.0,58.0,102.0,418.89,557.93,277.81,25.27672131147541,24.425666666666665,20.42650406504065,80.0,1430.72
3517000,Getulina (SP),SP,Cana-de-açúcar,2003,3156,3156.0,223025.0,70666.0,70.666,70.6669835234474,0.00098352344740249,8698.0,SP,1361.06,22.22827397260274,28.63002739726027,16.76805479452055,74.03999999999999,18.983643835616437,365,13.58354094671701,57.08751540764219,3.7289315068493147,11.861972602739723,53.0,68.0,18.0,69.0,52.0,105.0,455.46999999999997,761.35,144.24,24.153278688524587,24.10725,18.485772357723576,62.215,1254.63
3517000,Getulina (SP),SP,Cana-de-açúcar,2004,1596,1596.0,119652.0,74969.0,74.969,74.96992481203007,0.0009248120300782148,3649.0,SP,1394.59,22.09857923497268,28.577185792349727,16.635081967213114,73.98508196721312,18.709180327868854,366,6.0892083887583714,-46.350409146956615,3.8103551912568303,11.942103825136613,57.0,63.0,31.0,65.0,58.0,92.0,538.92,558.39,297.28,24.12909836065574,24.02107438016529,18.193333333333335,70.666,1361.06
3517000,Getulina (SP),SP,Cana-de-açúcar,2005,1784,1784.0,141422.0,79272.0,79.272,79.27242152466367,0.00042152466366474073,4667.0,SP,1188.47,22.806547945205477,29.32315068493151,17.34567123287671,71.91476712328767,18.61509589041096,365,5.739705745041301,18.194430515160633,3.256082191780822,11.977479452054798,61.0,57.0,24.0,61.0,63.0,99.0,459.13,507.65,221.69,24.016311475409836,24.625166666666665,19.832357723577235,74.969,1394.59
3517000,Getulina (SP),SP,Cana-de-açúcar,2006,4072,4072.0,325760.0,80000.0,80.0,80.0,0.0,13623.0,SP,1190.76,22.99380821917808,29.613424657534246,17.35745205479452,69.04065753424658,19.015095890410958,365,0.9183570491472226,130.3460564834326,3.2623561643835615,12.255972602739725,61.0,66.0,15.0,61.0,54.0,108.0,554.58,561.79,74.39,24.756311475409834,24.381083333333333,19.892195121951218,79.272,1188.47
3517000,Getulina (SP),SP,Cana-de-açúcar,2008,1960,1960.0,156428.0,79810.0,79.81,79.81020408163265,0.00020408163264562518,5068.0,SP,1181.8,22.542513661202186,29.13204918032787,16.945109289617484,71.7762568306011,18.66224043715847,366,-0.2375000000000016,-51.980599214145386,3.2289617486338797,12.186939890710384,49.0,74.0,21.0,73.0,47.0,102.0,382.63,629.32,169.85,24.37450819672131,23.809008264462808,19.479512195121952,80.0,1190.76
3517000,Getulina (SP),SP,Cana-de-açúcar,2009,24070,24070.0,2166300.0,90000.0,90.0,90.0,0.0,69322.0,SP,1777.67,22.41087671232877,28.10698630136986,17.670794520547947,79.29876712328767,17.958520547945206,365,12.767823581004878,1284.8543738972562,4.870328767123288,10.436191780821915,75.0,65.0,35.0,47.0,55.0,88.0,772.85,696.56,308.26,24.16672131147541,24.005499999999998,19.113577235772357,79.81,1181.8
3517000,Getulina (SP),SP,Cana-de-açúcar,2010,24614,24614.0,1969120.0,80000.0,80.0,80.0,0.0,75771.0,SP,952.78,22.43668493150685,28.947150684931508,17.01304109589041,73.08750684931506,19.09895890410959,365,-11.111111111111116,-9.102155749434516,2.6103561643835618,11.934109589041096,50.0,66.0,14.0,72.0,54.0,109.0,396.27,495.69,60.82,24.487786885245903,23.980083333333333,18.89650406504065,90.0,1777.67
3517000,Getulina (SP),SP,Cana-de-açúcar,2011,24694,24694.0,1975520.0,80000.0,80.0,80.0,0.0,84394.0,SP,1051.79,22.578739726027397,29.140657534246575,16.982191780821918,71.13071232876712,19.2206301369863,365,0.0,0.3250182822783776,2.8816164383561644,12.158465753424657,39.0,77.0,12.0,83.0,43.0,111.0,352.84,619.68,79.27,24.656311475409836,23.94558333333333,19.184552845528454,80.0,952.78
3517000,Getulina (SP),SP,Cana-de-açúcar,2013,25024,25024.0,2001920.0,80000.0,80.0,80.0,0.0,99515.0,SP,1094.11,22.540301369863013,28.909753424657534,17.18690410958904,73.24095890410959,18.46021917808219,365,0.0,1.3363570097999489,2.997561643835616,11.722849315068494,43.0,65.0,23.0,79.0,55.0,100.0,324.98,532.02,237.10999999999999,24.587295081967213,23.769166666666667,19.311056910569107,80.0,1051.79
3517000,Getulina (SP),SP,Cana-de-açúcar,2014,25524,25524.0,1786680.0,70000.0,70.0,70.0,0.0,89191.0,SP,1050.94,23.732109589041094,30.483999999999998,18.000438356164384,65.99090410958904,19.55841095890411,365,-12.5,-10.7516783887468,2.879287671232877,12.483561643835614,55.0,55.0,15.0,67.0,65.0,108.0,536.51,397.12,117.31,25.125245901639346,25.587416666666666,20.540243902439023,80.0,1094.11
3517000,Getulina (SP),SP,Cana-de-açúcar,2015,21524,21524.0,1506680.0,70000.0,70.0,70.0,0.0,75334.0,SP,1533.57,23.305260273972603,29.32723287671233,18.284931506849315,75.18476712328767,18.196794520547947,365,0.0,-15.671524839366867,4.201561643835617,11.042301369863015,74.0,73.0,21.0,48.0,47.0,102.0,823.9,499.59,210.08,25.159508196721312,24.53441666666667,20.26691056910569,70.0,1050.94
3517000,Getulina (SP),SP,Cana-de-açúcar,2016,15145,15145.0,1135875.0,75000.0,75.0,75.0,0.0,72810.0,SP,1353.4,21.80948087431694,27.842650273224045,16.72967213114754,78.94650273224043,18.97346994535519,366,7.14285714285714,-24.61073353333156,3.6978142076502736,11.112978142076503,57.0,62.0,32.0,65.0,59.0,91.0,346.32,708.22,298.86,23.162459016393445,24.27371900826446,18.043333333333333,70.0,1533.57
3517000,Getulina (SP),SP,Cana-de-açúcar,2017,21790,21790.0,1518750.0,69699.0,69.699,69.69940339605324,0.0004033960532439096,103275.0,SP,1476.94,22.557260273972602,28.80213698630137,17.37605479452055,75.44326027397261,19.19857534246575,365,-7.068000000000008,33.70749422251569,4.04641095890411,11.426082191780822,55.0,70.0,25.0,67.0,50.0,98.0,579.31,609.38,288.25,24.700081967213112,23.99458333333333,19.029593495934957,75.0,1353.4
3517000,Getulina (SP),SP,Cana-de-açúcar,2018,20250,20250.0,1518750.0,75000.0,75.0,75.0,0.0,106313.0,SP,1245.1,22.87605479452055,28.99558904109589,17.69895890410959,74.29657534246576,19.082821917808218,365,7.605561055395338,0.0,3.4112328767123286,11.296630136986302,63.0,60.0,17.0,59.0,60.0,106.0,563.99,560.2,120.91,24.445081967213117,24.145249999999997,20.081544715447155,69.699,1476.94
3517000,Getulina (SP),SP,Cana-de-açúcar,2019,18450,18450.0,1383750.0,75000.0,75.0,75.0,0.0,94095.0,SP,985.22,24.294109589041096,30.96509589041096,18.599424657534247,67.20865753424657,19.376520547945205,365,0.0,-8.888888888888891,2.699232876712329,12.365671232876714,51.0,60.0,15.0,71.0,60.0,108.0,371.62,521.4,92.2,26.72188524590164,25.309916666666666,20.895040650406504,75.0,1245.1
3517000,Getulina (SP),SP,Cana-de-açúcar,2020,18450,18450.0,1383750.0,75000.0,75.0,75.0,0.0,96863.0,SP,989.58,23.86450819672131,31.004398907103827,17.7096174863388,64.93527322404373,19.745437158469944,366,0.0,0.0,2.703770491803279,13.294781420765027,53.0,51.0,21.0,69.0,70.0,102.0,276.43,536.3,176.85,26.782049180327867,24.4201652892562,20.424065040650405,75.0,985.22
