codigo_ibge,municipio,ano,produtividade_ton_ha_ibge,previsao
3543402,Ribeirão Preto (SP),2008,85.0,78.11001111668762
3543402,Ribeirão Preto (SP),2009,85.0,85.18155196394237
3543402,Ribeirão Preto (SP),2010,85.026,82.36880085654536
3543402,Ribeirão Preto (SP),2011,75.0,84.07185963203177
3543402,Ribeirão Preto (SP),2012,74.992,76.04321923855329
3543402,Ribeirão Preto (SP),2013,74.992,75.75773681830756
3543402,Ribeirão Preto (SP),2014,74.1,73.89182900643942
3543402,Ribeirão Preto (SP),2015,75.0,76.2356753041738
3543402,Ribeirão Preto (SP),2016,78.081,77.89266203565869
3543402,Ribeirão Preto (SP),2017,75.0,78.13014979559594
3543402,Ribeirão Preto (SP),2018,75.0,76.22244643067896
3543402,Ribeirão Preto (SP),2019,75.0,75.92691001535765
3543402,Ribeirão Preto (SP),2020,84.997,76.39793681295532
3543402,Ribeirão Preto (SP),2021,84.997,84.18254150365973
3543402,Ribeirão Preto (SP),2022,78.332,81.84586919339046
3543402,Ribeirão Preto (SP),2023,79.443,80.21816930992664
3543402,Ribeirão Preto (SP),2024,80.924,80.64417419831007
3543501,Riversul (SP),2008,100.0,92.60651529070375
3543501,Riversul (SP),2009,100.0,95.1008550279247
3543501,Riversul (SP),2010,100.0,97.3372899523901
3543501,Riversul (SP),2011,100.0,92.0839474460543
3543501,Riversul (SP),2012,100.0,91.96847746978024
3543501,Riversul (SP),2013,70.0,78.23575641619496
3543501,Riversul (SP),2014,70.0,71.1240058749588
3543501,Riversul (SP),2015,70.0,71.53166472479626
3543501,Riversul (SP),2016,70.0,69.46672044137524
3543501,Riversul (SP),2017,70.0,72.2616669650071
3543501,Riversul (SP),2018,70.0,71.55931111725043
3543501,Riversul (SP),2019,70.0,70.82057526371774
3543501,Riversul (SP),2020,70.0,67.7903611273865
3543501,Riversul (SP),2021,70.0,68.45828695016516
3543501,Riversul (SP),2022,70.0,69.73206694378085
3543501,Riversul (SP),2023,80.0,74.76680839510753
3543501,Riversul (SP),2024,70.0,74.42266954853504
3543600,Rifaina (SP),2002,80.0,71.15572924360826
3543600,Rifaina (SP),2003,80.0,79.45623884332902
3543600,Rifaina (SP),2004,80.0,80.20984475703808
3543600,Rifaina (SP),2005,79.614,78.60995451442739
3543600,Rifaina (SP),2006,80.0,81.00220778411362
3543600,Rifaina (SP),2007,80.0,78.74119199708039
3543600,Rifaina (SP),2008,80.0,80.18191828849773
3543600,Rifaina (SP),2009,85.0,81.51439114402598
3543600,Rifaina (SP),2010,85.0,84.7168324305195
3543600,Rifaina (SP),2011,90.0,86.28935445054161
3543600,Rifaina (SP),2012,90.0,86.20633163606765
3543600,Rifaina (SP),2013,70.0,82.86445814559782
3543600,Rifaina (SP),2014,70.0,72.39275376088888
3543600,Rifaina (SP),2015,70.0,72.4697584692901
3543600,Rifaina (SP),2016,80.0,76.46853364956475
3543600,Rifaina (SP),2017,80.0,80.50666485683169
3543600,Rifaina (SP),2018,75.0,78.99518874600585
3543600,Rifaina (SP),2019,75.0,75.79870065611617
3543600,Rifaina (SP),2020,90.0,82.41309892302402
3543600,Rifaina (SP),2021,70.0,77.82918938126461
3543600,Rifaina (SP),2022,70.0,69.39813105109982
3543600,Rifaina (SP),2023,75.0,73.3366137260913
3543600,Rifaina (SP),2024,75.0,76.59735066155952
3543709,Rincão (SP),2001,60.0,64.04933651844613
3543709,Rincão (SP),2002,71.6,74.262090217941
3543709,Rincão (SP),2003,70.0,69.74705819147664
3543709,Rincão (SP),2004,84.45,75.74667864035037
3543709,Rincão (SP),2005,86.704,85.66641716134257
3543709,Rincão (SP),2006,53.571,83.05816196196767
3543709,Rincão (SP),2007,82.0,78.8513678730012
3543709,Rincão (SP),2008,80.0,83.0729938460802
3543709,Rincão (SP),2009,80.0,81.2761502965396
3543709,Rincão (SP),2010,80.0,84.03767371954646
3543709,Rincão (SP),2011,80.0,78.65639446572706
3543709,Rincão (SP),2012,70.0,74.51104288934971
3543709,Rincão (SP),2013,75.0,73.45952914393304
3543709,Rincão (SP),2014,75.0,73.63048435788359
3543709,Rincão (SP),2015,75.0,74.56612835039908
3543709,Rincão (SP),2016,75.0,77.98625547171797
3543709,Rincão (SP),2017,75.0,75.16858863021288
3543709,Rincão (SP),2018,75.0,74.74283620996269
3543709,Rincão (SP),2019,75.0,74.96436366957539
3543709,Rincão (SP),2020,75.0,75.46445918152718
3543709,Rincão (SP),2021,76.0,73.13662836180251
3543709,Rincão (SP),2022,75.0,76.44049865426939
3543709,Rincão (SP),2023,80.0,76.20997404594422
3543709,Rincão (SP),2024,75.0,77.64982440834734
3543808,Rinópolis (SP),2001,80.0,81.17101634630936
3543808,Rinópolis (SP),2002,80.0,83.63938497507581
3543808,Rinópolis (SP),2003,71.111,77.71566754349973
3543808,Rinópolis (SP),2004,80.0,79.61613944883479
3543808,Rinópolis (SP),2005,79.463,85.37004553093045
3543808,Rinópolis (SP),2006,80.0,83.80777101769932
3543808,Rinópolis (SP),2007,80.0,83.10301621569567
3543808,Rinópolis (SP),2008,80.0,81.85495277633085
3543808,Rinópolis (SP),2009,80.645,89.33115483631589
3543808,Rinópolis (SP),2010,80.0,82.56758363715056
3543808,Rinópolis (SP),2011,80.0,79.53942502202372
3543808,Rinópolis (SP),2012,80.0,77.67412901731932
3543808,Rinópolis (SP),2013,80.0,78.47694749964562
3543808,Rinópolis (SP),2014,80.0,70.87136421030357
3543808,Rinópolis (SP),2015,75.0,77.53615116206737
3543808,Rinópolis (SP),2017,70.0,72.16169031279325
3543808,Rinópolis (SP),2018,47.5,63.369492490029444
3543808,Rinópolis (SP),2019,72.5,67.29889640023866
3543808,Rinópolis (SP),2020,55.0,66.96640692143735
3543808,Rinópolis (SP),2021,60.0,62.26431303006716
3543808,Rinópolis (SP),2022,65.0,67.5987050924593
3543808,Rinópolis (SP),2023,75.0,73.7856601076012
3543808,Rinópolis (SP),2024,50.0,65.35664610256408
3543907,Rio Claro (SP),2001,68.91,78.88181508392672
3543907,Rio Claro (SP),2002,79.53,74.013698558866
3543907,Rio Claro (SP),2003,86.823,82.27536862268744
3543907,Rio Claro (SP),2004,79.815,83.18979350855257
3543907,Rio Claro (SP),2005,82.495,82.2162308928127
3543907,Rio Claro (SP),2006,85.0,84.16395313613273
3543907,Rio Claro (SP),2007,65.177,76.77992961971869
3543907,Rio Claro (SP),2008,90.0,76.3442706629689
3543907,Rio Claro (SP),2009,75.0,86.62424476653545
3543907,Rio Claro (SP),2010,75.0,75.53940871397076
3543907,Rio Claro (SP),2011,75.0,77.87015020638007
3543907,Rio Claro (SP),2012,75.0,76.9712648868343
3543907,Rio Claro (SP),2013,75.0,77.77347180939928
3543907,Rio Claro (SP),2014,53.5,65.59686024224237
3543907,Rio Claro (SP),2015,53.5,60.76706916713252
3543907,Rio Claro (SP),2016,75.0,69.42529822146032
3543907,Rio Claro (SP),2017,75.0,75.91575811467685
3543907,Rio Claro (SP),2018,72.0,74.7905872345741
3543907,Rio Claro (SP),2019,75.0,75.18930822713446
3543907,Rio Claro (SP),2020,75.0,76.7169134977187
3543907,Rio Claro (SP),2021,70.0,73.31329142095485
3543907,Rio Claro (SP),2022,70.0,73.60356780333413
3543907,Rio Claro (SP),2023,73.333,73.6978160772618
3543907,Rio Claro (SP),2024,72.778,71.74891397477816
3544004,Rio das Pedras (SP),2001,80.0,72.08907589158885
3544004,Rio das Pedras (SP),2002,80.0,78.83621450951922
3544004,Rio das Pedras (SP),2003,80.0,79.73862988829238
3544004,Rio das Pedras (SP),2004,85.0,81.60075868577192
3544004,Rio das Pedras (SP),2005,87.282,84.99264185568578
3544004,Rio das Pedras (SP),2006,80.0,85.55062619945737
3544004,Rio das Pedras (SP),2007,80.0,78.79070688008068
3544004,Rio das Pedras (SP),2008,80.0,82.23286279320519
3544004,Rio das Pedras (SP),2009,90.0,82.24834324050549
3544004,Rio das Pedras (SP),2010,90.0,92.65762169539408
3544004,Rio das Pedras (SP),2011,75.0,83.51671477918366
3544004,Rio das Pedras (SP),2012,80.0,77.25383919937937
3544004,Rio das Pedras (SP),2013,80.0,79.37818799330738
3544004,Rio das Pedras (SP),2014,56.0,63.33459426703848
3544004,Rio das Pedras (SP),2015,68.4,72.48222043349635
3544004,Rio das Pedras (SP),2016,65.0,68.10484618595362
3544004,Rio das Pedras (SP),2017,65.055,66.08779855590025
3544004,Rio das Pedras (SP),2018,67.0,67.53816950361963
3544004,Rio das Pedras (SP),2019,66.0,70.31479835166232
3544004,Rio das Pedras (SP),2020,66.0,66.94298904253169
3544004,Rio das Pedras (SP),2021,60.621,61.73544787577226
3544004,Rio das Pedras (SP),2022,67.0,67.58304706861864
3544004,Rio das Pedras (SP),2023,66.333,67.91311681403005
3544004,Rio das Pedras (SP),2024,66.027,66.2318829885606
3544202,Riolândia (SP),2001,95.0,91.98253901078067
3544202,Riolândia (SP),2002,90.0,92.61801271368913
3544202,Riolândia (SP),2003,90.0,89.53702817394324
3544202,Riolândia (SP),2004,90.0,88.44551250418098
3544202,Riolândia (SP),2005,89.413,88.68975450263478
3544202,Riolândia (SP),2006,95.0,87.79042725932536
3544202,Riolândia (SP),2007,120.0,91.66611355156266
3544202,Riolândia (SP),2008,90.0,94.84682996386294
3544202,Riolândia (SP),2009,90.0,89.32188475424374
3544202,Riolândia (SP),2010,80.054,87.76028927543365
3544202,Riolândia (SP),2011,79.604,79.68633040040697
3544202,Riolândia (SP),2012,80.0,79.53208059860975
3544202,Riolândia (SP),2013,81.603,80.9131105144792
3544202,Riolândia (SP),2014,70.0,76.38734885581297
3544202,Riolândia (SP),2015,80.0,74.3585886181364
3544202,Riolândia (SP),2016,90.0,84.70497717329731
3544202,Riolândia (SP),2017,90.0,88.94875052450814
3544202,Riolândia (SP),2018,92.0,88.72290772053813
3544202,Riolândia (SP),2019,92.0,84.41153807691963
3544202,Riolândia (SP),2020,92.0,89.72270459972344
3544202,Riolândia (SP),2021,88.0,81.1042642469475
3544202,Riolândia (SP),2022,86.0,87.47233009213865
3544202,Riolândia (SP),2023,86.0,85.77007670252215
3544202,Riolândia (SP),2024,86.0,82.19754440421589
3544251,Rosana (SP),2002,39.029,68.4930291016136
3544251,Rosana (SP),2005,79.594,68.94346984206805
3544251,Rosana (SP),2006,60.0,68.2931189192613
3544251,Rosana (SP),2007,80.0,66.5087262145689
3544251,Rosana (SP),2008,70.0,77.2108997084501
3544251,Rosana (SP),2010,80.0,74.89705687188933
3544251,Rosana (SP),2011,74.0,77.38226525833707
3544251,Rosana (SP),2012,65.0,67.84306321918444
3544251,Rosana (SP),2013,74.0,71.65441869176166
3544251,Rosana (SP),2014,65.0,72.1122204374205
3544251,Rosana (SP),2015,54.05,61.814492605031866
3544251,Rosana (SP),2016,61.513,60.43365312757832
3544251,Rosana (SP),2017,61.513,64.15563503271024
3544251,Rosana (SP),2018,70.314,67.58328029831236
3544251,Rosana (SP),2019,73.989,72.71353642303107
3544251,Rosana (SP),2020,64.447,64.88955929337695
3544251,Rosana (SP),2021,65.425,65.2015097281468
3544251,Rosana (SP),2022,67.114,67.11845318599207
3544400,Rubiácea (SP),2001,80.0,80.26251398606396
3544400,Rubiácea (SP),2002,82.884,81.51864738430272
3544400,Rubiácea (SP),2003,84.0,84.49494802698513
3544400,Rubiácea (SP),2004,84.0,79.7607774191616
3544400,Rubiácea (SP),2005,56.814,75.00851992032969
3544400,Rubiácea (SP),2006,120.0,85.97031414736648
3544400,Rubiácea (SP),2007,100.0,96.05325684900149
3544400,Rubiácea (SP),2008,100.0,85.76728457509614
3544400,Rubiácea (SP),2009,100.0,99.20878790721412
3544400,Rubiácea (SP),2010,100.0,95.78680949841826
3544400,Rubiácea (SP),2011,80.0,81.50643279697198
3544400,Rubiácea (SP),2012,90.0,81.55573998350589
3544400,Rubiácea (SP),2013,74.29,88.39469482865583
3544400,Rubiácea (SP),2014,73.0,68.32140030627785
3544400,Rubiácea (SP),2015,71.0,74.54890005820991
3544400,Rubiácea (SP),2016,79.639,80.35993902920184
3544400,Rubiácea (SP),2017,90.0,76.18732337798896
3544400,Rubiácea (SP),2018,82.0,82.1448724666456
3544400,Rubiácea (SP),2019,77.0,75.17152272512647
3544400,Rubiácea (SP),2020,85.0,81.39633867144627
3544400,Rubiácea (SP),2021,80.0,77.45761489076204
3544400,Rubiácea (SP),2022,75.0,78.02090821276084
3544400,Rubiácea (SP),2023,74.95,81.29079067796263
3544400,Rubiácea (SP),2024,70.0,66.7510400946137
3544509,Rubinéia (SP),2010,120.0,111.68399335377204
3544509,Rubinéia (SP),2011,120.0,113.25846595684509
3544509,Rubinéia (SP),2012,100.0,89.32890733412424
3544509,Rubinéia (SP),2013,100.0,98.70779052482521
3544509,Rubinéia (SP),2014,80.0,86.9169539388414
3544509,Rubinéia (SP),2015,80.0,84.0733009739102
3544509,Rubinéia (SP),2016,80.0,78.92586962789163
3544509,Rubinéia (SP),2017,80.0,80.6525808057044
3544509,Rubinéia (SP),2018,80.0,78.2439467937253
3544509,Rubinéia (SP),2019,80.0,80.1500872921018
3544509,Rubinéia (SP),2020,80.0,77.8812029463592
3544509,Rubinéia (SP),2021,80.0,72.92110709375348
3544509,Rubinéia (SP),2022,80.0,79.71872355572907
3544509,Rubinéia (SP),2023,80.0,82.41850618809349
3544509,Rubinéia (SP),2024,72.0,76.20158452752791
3544608,Sabino (SP),2001,40.0,71.57356786538462
3544608,Sabino (SP),2002,51.085,64.17980459722222
3544608,Sabino (SP),2003,52.0,65.15498356628385
3544608,Sabino (SP),2004,98.07,81.89048192472401
3544608,Sabino (SP),2005,75.982,86.77428777969384
3544608,Sabino (SP),2006,14.0,77.31018762087763
3544608,Sabino (SP),2007,140.0,96.60998156121659
3544608,Sabino (SP),2008,76.48,86.84288407244833
3544608,Sabino (SP),2009,120.0,89.37012267568949
3544608,Sabino (SP),2010,110.0,105.08855080956177
3544608,Sabino (SP),2011,120.0,105.13816085012917
3544608,Sabino (SP),2013,90.0,95.08056164124068
3544608,Sabino (SP),2014,70.0,72.64214916711066
3544608,Sabino (SP),2015,76.0,77.64173799664177
3544608,Sabino (SP),2016,80.0,82.9290631005519
3544608,Sabino (SP),2017,74.0,76.77771093735544
3544608,Sabino (SP),2018,80.0,76.6371796349538
3544608,Sabino (SP),2019,64.004,73.42066901271761
3544608,Sabino (SP),2020,77.111,75.7015053028356
3544608,Sabino (SP),2021,80.0,77.02941851989675
3544608,Sabino (SP),2022,80.0,82.3715882991251
3544608,Sabino (SP),2023,78.704,84.18170950605919
3544608,Sabino (SP),2024,78.605,74.45668021950274
3544707,Sagres (SP),2001,75.0,77.25260344820515
3544707,Sagres (SP),2002,70.297,72.62197737750922
3544707,Sagres (SP),2003,74.386,65.96375301038803
3544707,Sagres (SP),2004,75.0,74.91867777448812
3544707,Sagres (SP),2005,79.474,79.14768013348355
3544707,Sagres (SP),2006,75.0,80.37085445642597
3544707,Sagres (SP),2007,75.0,75.73261886315544
3544707,Sagres (SP),2008,75.0,73.32844825830344
3544707,Sagres (SP),2009,70.0,75.44294548802
3544707,Sagres (SP),2010,76.0,72.784986462932
3544707,Sagres (SP),2011,75.0,76.448491619523
3544707,Sagres (SP),2012,78.0,75.03247230673036
3544707,Sagres (SP),2013,70.0,75.1798025281759
3544707,Sagres (SP),2014,65.0,70.24143051846761
3544707,Sagres (SP),2015,69.0,68.49869522321065
3544707,Sagres (SP),2016,80.0,74.49389969827797
3544707,Sagres (SP),2017,85.0,82.40790681683012
3544707,Sagres (SP),2018,70.0,76.29480205457278
3544707,Sagres (SP),2019,70.0,71.59258415036233
3544707,Sagres (SP),2020,70.0,71.05681861398735
3544707,Sagres (SP),2021,65.0,68.67001711668492
3544707,Sagres (SP),2022,71.111,67.66302139230524
3544707,Sagres (SP),2023,70.37,75.2311985209916
3544707,Sagres (SP),2024,70.494,70.00918488147414
3544806,Sales (SP),2001,75.0,75.51564726605515
3544806,Sales (SP),2002,75.0,76.5340837753379
3544806,Sales (SP),2003,75.0,76.30789030625117
3544806,Sales (SP),2004,75.0,75.79171888120803
3544806,Sales (SP),2005,79.463,78.69059671291024
3544806,Sales (SP),2006,70.0,73.24079191251036
3544806,Sales (SP),2007,80.0,76.78204301987883
3544806,Sales (SP),2008,70.0,78.71330334867946
3544806,Sales (SP),2009,80.0,77.87748075807292
3544806,Sales (SP),2010,80.0,79.69578954576018
3544806,Sales (SP),2011,80.0,80.5549819288542
3544806,Sales (SP),2012,80.0,84.12854225319944
3544806,Sales (SP),2013,80.0,80.47534795754459
3544806,Sales (SP),2014,75.0,73.34387143950492
3544806,Sales (SP),2015,80.0,79.29212248209535
3544806,Sales (SP),2016,85.0,86.4970047631122
3544806,Sales (SP),2017,85.0,84.24229093290394
3544806,Sales (SP),2018,85.0,79.16174308998848
3544806,Sales (SP),2019,80.0,81.45936584192195
3544806,Sales (SP),2020,80.0,79.73320528449872
3544806,Sales (SP),2021,85.0,78.19274032281605
3544806,Sales (SP),2022,100.0,90.90645636989373
3544806,Sales (SP),2023,100.0,101.03406671668604
3544806,Sales (SP),2024,100.0,84.08364734167226
3544905,Sales Oliveira (SP),2001,80.0,83.85118971885593
3544905,Sales Oliveira (SP),2002,83.333,82.93669200568101
3544905,Sales Oliveira (SP),2003,70.0,80.93944427252178
3544905,Sales Oliveira (SP),2004,75.6,74.04058095793152
3544905,Sales Oliveira (SP),2005,86.251,81.93118274128368
3544905,Sales Oliveira (SP),2006,84.0,84.67492700644429
3544905,Sales Oliveira (SP),2007,84.0,84.821749243031
3544905,Sales Oliveira (SP),2008,90.001,84.92125123457681
3544905,Sales Oliveira (SP),2009,90.0,89.0196541362243
3544905,Sales Oliveira (SP),2010,90.001,90.97638329893017
3544905,Sales Oliveira (SP),2011,90.0,83.07810119108504
3544905,Sales Oliveira (SP),2012,90.0,86.87376165719051
3544905,Sales Oliveira (SP),2013,90.0,88.17321733766477
3544905,Sales Oliveira (SP),2014,90.0,86.23037502281858
3544905,Sales Oliveira (SP),2015,80.0,85.54180199025909
3544905,Sales Oliveira (SP),2016,90.0,81.14711717973694
3544905,Sales Oliveira (SP),2017,90.0,89.08706064810269
3544905,Sales Oliveira (SP),2018,90.0,89.01441652544429
3544905,Sales Oliveira (SP),2019,90.0,89.37283190543317
3544905,Sales Oliveira (SP),2020,90.0,89.42011296029133
3544905,Sales Oliveira (SP),2021,64.0,74.55589142880079
3544905,Sales Oliveira (SP),2022,66.987,69.11966965637224
3544905,Sales Oliveira (SP),2023,42.0,66.73982250394957
3544905,Sales Oliveira (SP),2024,80.0,84.06070402344223
3545100,Salmourão (SP),2001,80.0,79.67159032918408
3545100,Salmourão (SP),2002,87.0,83.85889485142167
3545100,Salmourão (SP),2003,79.942,84.21728256828612
3545100,Salmourão (SP),2004,80.0,83.66600315924774
3545100,Salmourão (SP),2005,84.941,83.60901851174822
3545100,Salmourão (SP),2006,80.0,81.38823146821365
3545100,Salmourão (SP),2007,80.0,83.03678946698666
3545100,Salmourão (SP),2008,90.0,82.34469996121251
3545100,Salmourão (SP),2009,100.0,100.60964811035376
3545100,Salmourão (SP),2010,120.0,101.09572939938866
3545100,Salmourão (SP),2011,120.0,92.42111127645272
3545100,Salmourão (SP),2012,76.0,74.69666316659729
3545100,Salmourão (SP),2013,75.0,76.84985307257472
3545100,Salmourão (SP),2014,70.0,68.11562869264151
3545100,Salmourão (SP),2015,75.0,74.54602815127316
3545100,Salmourão (SP),2016,87.0,80.8850114279513
3545100,Salmourão (SP),2017,88.0,81.95849864295856
3545100,Salmourão (SP),2018,70.0,76.27579966113048
3545100,Salmourão (SP),2019,90.0,75.2749841271225
3545100,Salmourão (SP),2020,75.0,82.12075430062511
3545100,Salmourão (SP),2021,67.0,72.4606955119114
3545100,Salmourão (SP),2022,81.2,73.3649080258636
3545100,Salmourão (SP),2023,80.148,83.57148376412525
3545100,Salmourão (SP),2024,81.864,78.30987806153455
3545159,Saltinho (SP),2001,70.0,73.52218194660817
3545159,Saltinho (SP),2002,70.0,76.30177456714205
3545159,Saltinho (SP),2003,70.0,71.39594314642635
3545159,Saltinho (SP),2004,70.0,70.85946657280279
3545159,Saltinho (SP),2005,69.529,73.00838356819958
3545159,Saltinho (SP),2006,70.0,69.71983785959287
3545159,Saltinho (SP),2007,70.0,72.97396015009646
3545159,Saltinho (SP),2008,80.0,70.17707867080402
3545159,Saltinho (SP),2009,80.0,81.21107069502975
3545159,Saltinho (SP),2010,80.0,80.74601921892305
3545159,Saltinho (SP),2011,75.0,79.00356465435114
3545159,Saltinho (SP),2012,80.0,77.71953930432136
3545159,Saltinho (SP),2013,80.0,80.52495095663829
3545159,Saltinho (SP),2014,55.992,67.67390185074642
3545159,Saltinho (SP),2015,70.779,68.57423931464575
3545159,Saltinho (SP),2016,65.0,70.17751611380174
3545159,Saltinho (SP),2017,65.0,65.64166786303849
3545159,Saltinho (SP),2018,67.0,67.1500431459683
3545159,Saltinho (SP),2019,65.0,68.94702795493417
3545159,Saltinho (SP),2020,65.667,66.30009144555984
3545159,Saltinho (SP),2021,60.472,61.541561214808844
3545159,Saltinho (SP),2022,65.0,66.05538973026124
3545159,Saltinho (SP),2023,65.296,67.76208687457857
3545159,Saltinho (SP),2024,65.367,65.54058039344041
3545209,Salto (SP),2001,70.0,65.82724899481344
3545209,Salto (SP),2002,70.0,73.95592613572869
3545209,Salto (SP),2003,75.0,72.31915014569189
3545209,Salto (SP),2004,75.0,76.65350420364081
3545209,Salto (SP),2005,74.497,73.29904179863247
3545209,Salto (SP),2006,50.0,68.14857812668012
3545209,Salto (SP),2007,70.0,67.55013083068322
3545209,Salto (SP),2008,70.0,70.1614650171338
3545209,Salto (SP),2009,70.0,70.98444555591806
3545209,Salto (SP),2010,80.0,73.93316865471314
3545209,Salto (SP),2011,80.0,79.07795695177913
3545209,Salto (SP),2012,80.0,80.17068424707256
3545209,Salto (SP),2013,80.0,81.967451643169
3545209,Salto (SP),2014,73.0,72.85677561106948
3545209,Salto (SP),2015,74.0,72.67341594110042
3545209,Salto (SP),2016,80.0,78.066737781532
3545209,Salto (SP),2017,79.0,80.73394360477822
3545209,Salto (SP),2018,79.0,78.93191723281592
3545209,Salto (SP),2019,79.0,80.45364607186143
3545209,Salto (SP),2020,79.0,84.04656837504199
3545209,Salto (SP),2021,75.0,76.5103836982323
3545209,Salto (SP),2022,79.0,76.47348007494428
3545209,Salto (SP),2023,83.0,80.35524016678197
3545209,Salto (SP),2024,80.0,81.28806717396097
3545308,Salto de Pirapora (SP),2001,70.0,66.50903937864912
3545308,Salto de Pirapora (SP),2002,70.0,73.72691157968448
3545308,Salto de Pirapora (SP),2003,70.0,70.95932257514316
3545308,Salto de Pirapora (SP),2004,70.0,69.71174822850986
3545308,Salto de Pirapora (SP),2005,69.531,79.56692442290982
3545308,Salto de Pirapora (SP),2006,69.532,73.68324746133449
3545308,Salto de Pirapora (SP),2008,69.531,71.4415256773419
3545407,Salto Grande (SP),2001,80.0,76.90873029829113
3545407,Salto Grande (SP),2002,80.0,78.55750480814932
3545407,Salto Grande (SP),2003,80.0,81.61781956516978
3545407,Salto Grande (SP),2004,80.0,80.5828658285206
3545407,Salto Grande (SP),2005,79.488,81.8845982033799
3545407,Salto Grande (SP),2006,80.0,79.71413822368064
3545407,Salto Grande (SP),2007,80.0,83.68049169400292
3545407,Salto Grande (SP),2008,80.0,80.37098775466919
3545407,Salto Grande (SP),2009,80.0,79.36743294997663
3545407,Salto Grande (SP),2010,80.0,79.52041405378513
3545407,Salto Grande (SP),2011,80.0,79.91674273771704
3545407,Salto Grande (SP),2012,80.0,79.89804524780186
3545407,Salto Grande (SP),2013,66.667,82.56716805292602
3545407,Salto Grande (SP),2014,80.0,75.51383372668181
3545407,Salto Grande (SP),2015,80.0,78.31942015530107
3545407,Salto Grande (SP),2016,70.0,79.1424323093877
3545407,Salto Grande (SP),2017,90.0,72.69586375559909
3545407,Salto Grande (SP),2018,84.0,85.38527445024168
3545407,Salto Grande (SP),2019,80.0,82.91809624665814
3545407,Salto Grande (SP),2020,79.0,78.62648382142855
3545407,Salto Grande (SP),2021,76.667,76.58366200095156
3545407,Salto Grande (SP),2022,78.889,79.2400317001599
3545407,Salto Grande (SP),2023,100.0,89.02352860622881
3545407,Salto Grande (SP),2024,80.0,85.83522208259791
3545506,Sandovalina (SP),2007,80.0,80.71342625553915
3545506,Sandovalina (SP),2008,80.0,82.89602205445715
3545506,Sandovalina (SP),2009,80.0,81.8461718480237
3545506,Sandovalina (SP),2010,80.0,81.06302930199672
3545506,Sandovalina (SP),2011,70.0,77.84654306205631
3545506,Sandovalina (SP),2012,70.623,70.77308405046368
3545506,Sandovalina (SP),2013,70.0,74.12183977622135
3545506,Sandovalina (SP),2014,80.0,75.92110164753669
3545506,Sandovalina (SP),2015,79.166,79.33181095672285
3545506,Sandovalina (SP),2016,79.628,79.11461875798021
3545506,Sandovalina (SP),2017,79.628,77.5149065787263
3545506,Sandovalina (SP),2018,80.0,80.25964350148465
3545506,Sandovalina (SP),2019,80.119,79.37273387326623
3545506,Sandovalina (SP),2020,79.605,79.20522193877224
3545506,Sandovalina (SP),2021,79.76,79.3770045912763
3545506,Sandovalina (SP),2022,79.793,79.65013213397597
3545506,Sandovalina (SP),2023,78.392,80.79276669867839
3545506,Sandovalina (SP),2024,79.841,78.8373001793288
3545605,Santa Adélia (SP),2001,75.0,73.90191099703911
3545605,Santa Adélia (SP),2002,85.0,82.20141544353022
3545605,Santa Adélia (SP),2003,85.0,85.23335682500323
3545605,Santa Adélia (SP),2004,85.0,86.07323591050063
3545605,Santa Adélia (SP),2005,87.397,85.30908714375795
3545605,Santa Adélia (SP),2006,63.0,77.99676660110521
3545605,Santa Adélia (SP),2007,90.0,83.02678002884939
3545605,Santa Adélia (SP),2008,90.0,88.75540570026865
3545605,Santa Adélia (SP),2009,84.069,87.96328711053306
3545605,Santa Adélia (SP),2010,90.0,85.9678014476102
3545605,Santa Adélia (SP),2011,90.0,84.96062244247315
3545605,Santa Adélia (SP),2012,90.0,85.20456611584184
3545605,Santa Adélia (SP),2013,90.0,90.11476653721087
3545605,Santa Adélia (SP),2014,72.0,74.12796986548666
3545605,Santa Adélia (SP),2015,90.0,80.68967909024535
3545605,Santa Adélia (SP),2016,90.0,90.92632951052299
3545605,Santa Adélia (SP),2017,90.0,88.4632925048845
3545605,Santa Adélia (SP),2018,80.0,86.03563531542562
3545605,Santa Adélia (SP),2019,75.0,76.86935051626836
3545605,Santa Adélia (SP),2020,75.0,75.75215529815473
3545605,Santa Adélia (SP),2021,85.0,75.3926446455742
3545605,Santa Adélia (SP),2022,85.0,86.93570916986162
3545605,Santa Adélia (SP),2023,85.0,86.99052227865722
3545605,Santa Adélia (SP),2024,80.0,75.4621576636419
3545704,Santa Albertina (SP),2008,90.0,92.9398754490687
3545704,Santa Albertina (SP),2009,134.508,103.82466704871898
3545704,Santa Albertina (SP),2010,130.0,122.51696892467331
3545704,Santa Albertina (SP),2011,110.0,107.47588534917857
3545704,Santa Albertina (SP),2012,95.0,86.1692149104923
3545704,Santa Albertina (SP),2013,70.925,86.60828508337468
3545704,Santa Albertina (SP),2014,89.931,69.65069439007982
3545704,Santa Albertina (SP),2015,84.0,90.4310245702102
3545704,Santa Albertina (SP),2016,110.0,90.22296254235997
3545704,Santa Albertina (SP),2017,78.291,94.06669375146143
3545704,Santa Albertina (SP),2018,84.0,76.02812380893891
3545704,Santa Albertina (SP),2019,70.0,77.30621998086549
3545704,Santa Albertina (SP),2020,85.0,80.24856888054866
3545704,Santa Albertina (SP),2021,80.0,77.52343950702078
3545704,Santa Albertina (SP),2022,85.0,80.72930977179358
3545704,Santa Albertina (SP),2023,85.0,84.46973611626044
3545704,Santa Albertina (SP),2024,80.0,79.61132198830778
