NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,V_numerico,variavel_padronizada
6,Município,1006,Hectares,11900,3539004,Pirangi (SP),216,Área colhida,2022,2022,40106,Cana-de-açúcar,11900,area_colhida_ha
6,Município,1006,Hectares,12000,3539004,Pirangi (SP),216,Área colhida,2023,2023,40106,Cana-de-açúcar,12000,area_colhida_ha
6,Município,1006,Hectares,12000,3539004,Pirangi (SP),216,Área colhida,2024,2024,40106,Cana-de-açúcar,12000,area_colhida_ha
6,Município,1017,Toneladas,320000,3539004,Pirangi (SP),214,Quantidade produzida,2000,2000,40106,Cana-de-açúcar,320000,producao_ton
6,Município,1017,Toneladas,344000,3539004,Pirangi (SP),214,Quantidade produzida,2001,2001,40106,Cana-de-açúcar,344000,producao_ton
6,Município,1017,Toneladas,344000,3539004,Pirangi (SP),214,Quantidade produzida,2002,2002,40106,Cana-de-açúcar,344000,producao_ton
6,Município,1017,Toneladas,320000,3539004,Pirangi (SP),214,Quantidade produzida,2003,2003,40106,Cana-de-açúcar,320000,producao_ton
6,Município,1017,Toneladas,360000,3539004,Pirangi (SP),214,Quantidade produzida,2004,2004,40106,Cana-de-açúcar,360000,producao_ton
6,Município,1017,Toneladas,413012,3539004,Pirangi (SP),214,Quantidade produzida,2005,2005,40106,Cana-de-açúcar,413012,producao_ton
6,Município,1017,Toneladas,720000,3539004,Pirangi (SP),214,Quantidade produzida,2006,2006,40106,Cana-de-açúcar,720000,producao_ton
6,Município,1017,Toneladas,900000,3539004,Pirangi (SP),214,Quantidade produzida,2007,2007,40106,Cana-de-açúcar,900000,producao_ton
6,Município,1017,Toneladas,800000,3539004,Pirangi (SP),214,Quantidade produzida,2008,2008,40106,Cana-de-açúcar,800000,producao_ton
6,Município,1017,Toneladas,800000,3539004,Pirangi (SP),214,Quantidade produzida,2009,2009,40106,Cana-de-açúcar,800000,producao_ton
6,Município,1017,Toneladas,800000,3539004,Pirangi (SP),214,Quantidade produzida,2010,2010,40106,Cana-de-açúcar,800000,producao_ton
6,Município,1017,Toneladas,800000,3539004,Pirangi (SP),214,Quantidade produzida,2011,2011,40106,Cana-de-açúcar,800000,producao_ton
6,Município,1017,Toneladas,800000,3539004,Pirangi (SP),214,Quantidade produzida,2012,2012,40106,Cana-de-açúcar,800000,producao_ton
6,Município,1017,Toneladas,840000,3539004,Pirangi (SP),214,Quantidade produzida,2013,2013,40106,Cana-de-açúcar,840000,producao_ton
6,Município,1017,Toneladas,714000,3539004,Pirangi (SP),214,Quantidade produzida,2014,2014,40106,Cana-de-açúcar,714000,producao_ton
6,Município,1017,Toneladas,787500,3539004,Pirangi (SP),214,Quantidade produzida,2015,2015,40106,Cana-de-açúcar,787500,producao_ton
6,Município,1017,Toneladas,856000,3539004,Pirangi (SP),214,Quantidade produzida,2016,2016,40106,Cana-de-açúcar,856000,producao_ton
6,Município,1017,Toneladas,865100,3539004,Pirangi (SP),214,Quantidade produzida,2017,2017,40106,Cana-de-açúcar,865100,producao_ton
6,Município,1017,Toneladas,833000,3539004,Pirangi (SP),214,Quantidade produzida,2018,2018,40106,Cana-de-açúcar,833000,producao_ton
6,Município,1017,Toneladas,763000,3539004,Pirangi (SP),214,Quantidade produzida,2019,2019,40106,Cana-de-açúcar,763000,producao_ton
6,Município,1017,Toneladas,908000,3539004,Pirangi (SP),214,Quantidade produzida,2020,2020,40106,Cana-de-açúcar,908000,producao_ton
6,Município,1017,Toneladas,833000,3539004,Pirangi (SP),214,Quantidade produzida,2021,2021,40106,Cana-de-açúcar,833000,producao_ton
6,Município,1017,Toneladas,833000,3539004,Pirangi (SP),214,Quantidade produzida,2022,2022,40106,Cana-de-açúcar,833000,producao_ton
6,Município,1017,Toneladas,960000,3539004,Pirangi (SP),214,Quantidade produzida,2023,2023,40106,Cana-de-açúcar,960000,producao_ton
6,Município,1017,Toneladas,840000,3539004,Pirangi (SP),214,Quantidade produzida,2024,2024,40106,Cana-de-açúcar,840000,producao_ton
6,Município,33,Quilogramas por Hectare,80000,3539004,Pirangi (SP),112,Rendimento médio da produção,2000,2000,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539004,Pirangi (SP),112,Rendimento médio da produção,2001,2001,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539004,Pirangi (SP),112,Rendimento médio da produção,2002,2002,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539004,Pirangi (SP),112,Rendimento médio da produção,2003,2003,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3539004,Pirangi (SP),112,Rendimento médio da produção,2004,2004,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,89396,3539004,Pirangi (SP),112,Rendimento médio da produção,2005,2005,40106,Cana-de-açúcar,89396,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3539004,Pirangi (SP),112,Rendimento médio da produção,2006,2006,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3539004,Pirangi (SP),112,Rendimento médio da produção,2007,2007,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539004,Pirangi (SP),112,Rendimento médio da produção,2008,2008,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539004,Pirangi (SP),112,Rendimento médio da produção,2009,2009,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539004,Pirangi (SP),112,Rendimento médio da produção,2010,2010,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539004,Pirangi (SP),112,Rendimento médio da produção,2011,2011,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539004,Pirangi (SP),112,Rendimento médio da produção,2012,2012,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539004,Pirangi (SP),112,Rendimento médio da produção,2013,2013,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,68000,3539004,Pirangi (SP),112,Rendimento médio da produção,2014,2014,40106,Cana-de-açúcar,68000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,75000,3539004,Pirangi (SP),112,Rendimento médio da produção,2015,2015,40106,Cana-de-açúcar,75000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539004,Pirangi (SP),112,Rendimento médio da produção,2016,2016,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,82000,3539004,Pirangi (SP),112,Rendimento médio da produção,2017,2017,40106,Cana-de-açúcar,82000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539004,Pirangi (SP),112,Rendimento médio da produção,2018,2018,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539004,Pirangi (SP),112,Rendimento médio da produção,2019,2019,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539004,Pirangi (SP),112,Rendimento médio da produção,2020,2020,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539004,Pirangi (SP),112,Rendimento médio da produção,2021,2021,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539004,Pirangi (SP),112,Rendimento médio da produção,2022,2022,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539004,Pirangi (SP),112,Rendimento médio da produção,2023,2023,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539004,Pirangi (SP),112,Rendimento médio da produção,2024,2024,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,40,Mil Reais,5709,3539004,Pirangi (SP),215,Valor da produção,2000,2000,40106,Cana-de-açúcar,5709,valor_producao_mil_reais
6,Município,40,Mil Reais,8507,3539004,Pirangi (SP),215,Valor da produção,2001,2001,40106,Cana-de-açúcar,8507,valor_producao_mil_reais
6,Município,40,Mil Reais,10482,3539004,Pirangi (SP),215,Valor da produção,2002,2002,40106,Cana-de-açúcar,10482,valor_producao_mil_reais
6,Município,40,Mil Reais,11200,3539004,Pirangi (SP),215,Valor da produção,2003,2003,40106,Cana-de-açúcar,11200,valor_producao_mil_reais
6,Município,40,Mil Reais,8568,3539004,Pirangi (SP),215,Valor da produção,2004,2004,40106,Cana-de-açúcar,8568,valor_producao_mil_reais
6,Município,40,Mil Reais,11771,3539004,Pirangi (SP),215,Valor da produção,2005,2005,40106,Cana-de-açúcar,11771,valor_producao_mil_reais
6,Município,40,Mil Reais,23328,3539004,Pirangi (SP),215,Valor da produção,2006,2006,40106,Cana-de-açúcar,23328,valor_producao_mil_reais
6,Município,40,Mil Reais,36000,3539004,Pirangi (SP),215,Valor da produção,2007,2007,40106,Cana-de-açúcar,36000,valor_producao_mil_reais
6,Município,40,Mil Reais,25920,3539004,Pirangi (SP),215,Valor da produção,2008,2008,40106,Cana-de-açúcar,25920,valor_producao_mil_reais
6,Município,40,Mil Reais,23600,3539004,Pirangi (SP),215,Valor da produção,2009,2009,40106,Cana-de-açúcar,23600,valor_producao_mil_reais
6,Município,40,Mil Reais,22800,3539004,Pirangi (SP),215,Valor da produção,2010,2010,40106,Cana-de-açúcar,22800,valor_producao_mil_reais
6,Município,40,Mil Reais,23600,3539004,Pirangi (SP),215,Valor da produção,2011,2011,40106,Cana-de-açúcar,23600,valor_producao_mil_reais
6,Município,40,Mil Reais,26240,3539004,Pirangi (SP),215,Valor da produção,2012,2012,40106,Cana-de-açúcar,26240,valor_producao_mil_reais
6,Município,40,Mil Reais,37615,3539004,Pirangi (SP),215,Valor da produção,2013,2013,40106,Cana-de-açúcar,37615,valor_producao_mil_reais
6,Município,40,Mil Reais,32801,3539004,Pirangi (SP),215,Valor da produção,2014,2014,40106,Cana-de-açúcar,32801,valor_producao_mil_reais
6,Município,40,Mil Reais,36698,3539004,Pirangi (SP),215,Valor da produção,2015,2015,40106,Cana-de-açúcar,36698,valor_producao_mil_reais
6,Município,40,Mil Reais,45882,3539004,Pirangi (SP),215,Valor da produção,2016,2016,40106,Cana-de-açúcar,45882,valor_producao_mil_reais
6,Município,40,Mil Reais,55825,3539004,Pirangi (SP),215,Valor da produção,2017,2017,40106,Cana-de-açúcar,55825,valor_producao_mil_reais
6,Município,40,Mil Reais,54312,3539004,Pirangi (SP),215,Valor da produção,2018,2018,40106,Cana-de-açúcar,54312,valor_producao_mil_reais
6,Município,40,Mil Reais,47306,3539004,Pirangi (SP),215,Valor da produção,2019,2019,40106,Cana-de-açúcar,47306,valor_producao_mil_reais
6,Município,40,Mil Reais,55479,3539004,Pirangi (SP),215,Valor da produção,2020,2020,40106,Cana-de-açúcar,55479,valor_producao_mil_reais
6,Município,40,Mil Reais,93363,3539004,Pirangi (SP),215,Valor da produção,2021,2021,40106,Cana-de-açúcar,93363,valor_producao_mil_reais
6,Município,40,Mil Reais,110672,3539004,Pirangi (SP),215,Valor da produção,2022,2022,40106,Cana-de-açúcar,110672,valor_producao_mil_reais
6,Município,40,Mil Reais,125530,3539004,Pirangi (SP),215,Valor da produção,2023,2023,40106,Cana-de-açúcar,125530,valor_producao_mil_reais
6,Município,40,Mil Reais,109813,3539004,Pirangi (SP),215,Valor da produção,2024,2024,40106,Cana-de-açúcar,109813,valor_producao_mil_reais
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2000,2000,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,80,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2001,2001,40106,Cana-de-açúcar,80,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2002,2002,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2003,2003,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2004,2004,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2005,2005,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2006,2006,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2007,2007,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2008,2008,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2009,2009,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2010,2010,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2011,2011,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2012,2012,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2013,2013,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2014,2014,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2015,2015,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2016,2016,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2017,2017,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2018,2018,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2019,2019,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2020,2020,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2021,2021,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2022,2022,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2023,2023,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),8331,Área plantada ou destinada à colheita,2024,2024,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2000,2000,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,80,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2001,2001,40106,Cana-de-açúcar,80,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2002,2002,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2003,2003,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2004,2004,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2005,2005,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2006,2006,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2007,2007,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2008,2008,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2009,2009,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2010,2010,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2011,2011,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2012,2012,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2013,2013,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2014,2014,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2015,2015,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2016,2016,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2017,2017,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2018,2018,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2019,2019,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2020,2020,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2021,2021,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2022,2022,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2023,2023,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,...,3539103,Pirapora do Bom Jesus (SP),216,Área colhida,2024,2024,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2000,2000,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,3200,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2001,2001,40106,Cana-de-açúcar,3200,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2002,2002,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2003,2003,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2004,2004,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2005,2005,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2006,2006,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2007,2007,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2008,2008,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2009,2009,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2010,2010,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2011,2011,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2012,2012,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2013,2013,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2014,2014,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2015,2015,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2016,2016,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2017,2017,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2018,2018,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2019,2019,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2020,2020,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2021,2021,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2022,2022,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2023,2023,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,...,3539103,Pirapora do Bom Jesus (SP),214,Quantidade produzida,2024,2024,40106,Cana-de-açúcar,,producao_ton
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2000,2000,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,40000,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2001,2001,40106,Cana-de-açúcar,40000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2002,2002,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2003,2003,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2004,2004,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2005,2005,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2006,2006,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2007,2007,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2008,2008,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2009,2009,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2010,2010,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2011,2011,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2012,2012,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2013,2013,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2014,2014,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2015,2015,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2016,2016,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2017,2017,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2018,2018,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2019,2019,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2020,2020,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2021,2021,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2022,2022,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2023,2023,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,...,3539103,Pirapora do Bom Jesus (SP),112,Rendimento médio da produção,2024,2024,40106,Cana-de-açúcar,,rendimento_kg_ha
